gene_id	excluded_mrna_id	excluded_protein_length	representative_mrna_id	representative_protein_length
evm.TU.utg14.4	evm.utg14.4.1.5c22ea85	598	evm.utg14.4	736
evm.TU.utg14.4	evm.utg14.4.1.5c278ff7	518	evm.utg14.4	736
evm.TU.utg14.4	evm.utg14.4.2.5c22ea85	564	evm.utg14.4	736
evm.TU.utg14007.1	evm.utg14007.1	133	evm.utg14007.1.1.5c22ea8c	140
evm.TU.utg140265.1	evm.utg140265.1.1.5c278ffb	2506	evm.utg140265.1	3447
evm.TU.utg1403.11	evm.utg1403.11.1.5c22ea8f	168	evm.utg1403.11	223
evm.TU.utg1403.15	evm.utg1403.15.1.5c22ea90	326	evm.utg1403.15	402
evm.TU.utg1403.17	evm.utg1403.17.1.5c22ea8e	260	evm.utg1403.17	303
evm.TU.utg1404.11.12	evm.utg1404.11.12.1.5c278ffc	438	evm.utg1404.11.12	445
evm.TU.utg1404.8	evm.utg1404.8.1.5c22ea8f	884	evm.utg1404.8	1079
evm.TU.utg1404.8	evm.utg1404.8.2.5c22ea90	1045	evm.utg1404.8	1079
evm.TU.utg1404.8	evm.utg1404.8.2.5c22ea90.1.5c278ffc	803	evm.utg1404.8	1079
evm.TU.utg1404.8	evm.utg1404.8.2.5c22ea90.2.5c278ffc	806	evm.utg1404.8	1079
evm.TU.utg1404.8	evm.utg1404.8.3.5c22ea90	1068	evm.utg1404.8	1079
evm.TU.utg14047.4	evm.utg14047.4.1.5c22ea93	1626	evm.utg14047.4	2017
evm.TU.utg1420.2	evm.utg1420.2	223	evm.utg1420.2.2.5c22ea9e	249
evm.TU.utg1420.2	evm.utg1420.2.1.5c22ea9e	170	evm.utg1420.2.2.5c22ea9e	249
evm.TU.utg1420.2	evm.utg1420.2.3.5c22ea9e	178	evm.utg1420.2.2.5c22ea9e	249
evm.TU.utg14287.39	evm.utg14287.39.1.5c22eaa1	199	evm.utg14287.39	245
evm.TU.utg14287.6	evm.utg14287.6.1.5c22eaa0	236	evm.utg14287.6	236
evm.TU.utg1432.10	evm.utg1432.10.1.5c22eaab	342	evm.utg1432.10	363
evm.TU.utg1432.15	evm.utg1432.15.1.5c22eaac	526	evm.utg1432.15	551
evm.TU.utg1432.4	evm.utg1432.4.1.5c22eaaa	1292	evm.utg1432.4	1808
evm.TU.utg1432.4	evm.utg1432.4.1.5c22eaaa.1.5c27900b	1235	evm.utg1432.4	1808
evm.TU.utg1432.4	evm.utg1432.4.1.5c22eaaa.2.5c27900b	932	evm.utg1432.4	1808
evm.TU.utg1432.4	evm.utg1432.4.1.5c22eaaa.3.5c27900b	1115	evm.utg1432.4	1808
evm.TU.utg1432.4	evm.utg1432.4.2.5c22eaaa	1289	evm.utg1432.4	1808
evm.TU.utg1432.4	evm.utg1432.4.3.5c22eaaa	1286	evm.utg1432.4	1808
evm.TU.utg1432.4	evm.utg1432.4.4.5c22eaaa	1732	evm.utg1432.4	1808
evm.TU.utg1432.4	evm.utg1432.4.5.5c22eaaa	1403	evm.utg1432.4	1808
evm.TU.utg1432.8	evm.utg1432.8.1.5c27900b	375	evm.utg1432.8	375
evm.TU.utg1432.8	evm.utg1432.8.2.5c27900c	375	evm.utg1432.8	375
evm.TU.utg14366.18	evm.utg14366.18.1.5c22eaad	590	evm.utg14366.18	694
evm.TU.utg14366.18	evm.utg14366.18.1.5c22eaad.1.5c279009	449	evm.utg14366.18	694
evm.TU.utg144.3	evm.utg144.3	1384	evm.utg144.3.2.5c22eac3	1443
evm.TU.utg144.3	evm.utg144.3.1.5c22eac3	1128	evm.utg144.3.2.5c22eac3	1443
evm.TU.utg144.45	evm.utg144.45	1598	evm.utg144.45.5.5c22eac5	1805
evm.TU.utg144.45	evm.utg144.45.1.5c22eac4	1598	evm.utg144.45.5.5c22eac5	1805
evm.TU.utg144.45	evm.utg144.45.2.5c22eac4	1213	evm.utg144.45.5.5c22eac5	1805
evm.TU.utg144.45	evm.utg144.45.3.5c22eac4	1213	evm.utg144.45.5.5c22eac5	1805
evm.TU.utg144.45	evm.utg144.45.4.5c22eac5	1616	evm.utg144.45.5.5c22eac5	1805
evm.TU.utg144.53	evm.utg144.53.1.5c22eac2	212	evm.utg144.53	223
evm.TU.utg144.61	evm.utg144.61.1.5c22eac5	577	evm.utg144.61	772
evm.TU.utg144.61	evm.utg144.61.1.5c22eac5.1.5c279017	433	evm.utg144.61	772
evm.TU.utg145.20	evm.utg145.20.1.5c22eacb	663	evm.utg145.20	736
evm.TU.utg145.3	evm.utg145.3.1.5c22eaca	1135	evm.utg145.3	1361
evm.TU.utg145.51	evm.utg145.51	1164	evm.utg145.51.1.5c22eace	1167
evm.TU.utg145.77	evm.utg145.77.1.5c27901b	372	evm.utg145.77	372
evm.TU.utg145.8	evm.utg145.8	503	evm.utg145.8.1.5c22eaca	560
evm.TU.utg145.8	evm.utg145.8.2.5c22eaca	344	evm.utg145.8.1.5c22eaca	560
evm.TU.utg14507.1	utg14507.evm.utg59460.2.mrna2	305	evm.utg14507.1	565
evm.TU.utg1452.15	evm.utg1452.15.1.5c22eacd	356	evm.utg1452.15	451
evm.TU.utg1452.15	evm.utg1452.15.1.5c22eacd.1.5c27901a	254	evm.utg1452.15	451
evm.TU.utg14533.7	evm.utg14533.7.1.5c22ead1	301	evm.utg14533.7	348
evm.TU.utg1455.19	evm.utg1455.19.1.5c22ead6	205	evm.utg1455.19	205
evm.TU.utg1455.31	evm.utg1455.31.1.5c22ead4	790	evm.utg1455.31	858
evm.TU.utg1455.32	evm.utg1455.32.1.5c22ead5	1174	evm.utg1455.32	1288
evm.TU.utg146.10	evm.utg146.10.1.5c22eadb	539	evm.utg146.10	607
evm.TU.utg146.10	evm.utg146.10.2.5c22eadb	518	evm.utg146.10	607
evm.TU.utg146.11	evm.utg146.11	120	evm.utg146.11.2.5c22ead9	129
evm.TU.utg146.11	evm.utg146.11.1.5c22ead9	93	evm.utg146.11.2.5c22ead9	129
evm.TU.utg146.14	evm.utg146.14.1.5c22ead9	1168	evm.utg146.14	1476
evm.TU.utg146.19	evm.utg146.19.1.5c22eadc	952	evm.utg146.19	1124
evm.TU.utg146.20	evm.utg146.20	237	evm.utg146.20.1.5c22eada	240
evm.TU.utg146.3	evm.utg146.3.1.5c22eada	212	evm.utg146.3	220
evm.TU.utg146.4	evm.utg146.4.1.5c22ead8	114	evm.utg146.4	123
evm.TU.utg146.5	evm.utg146.5.1.5c22eadb	1693	evm.utg146.5	2028
evm.TU.utg146.5	evm.utg146.5.2.5c22eadb	1663	evm.utg146.5	2028
evm.TU.utg146.8	evm.utg146.8.1.5c22ead9	488	evm.utg146.8	663
evm.TU.utg1461.5	evm.utg1461.5.1.5c22eadc	572	evm.utg1461.5	594
evm.TU.utg146138.1	evm.utg146138.1.1.5c22eadc	1220	evm.utg146138.1	1223
evm.TU.utg146138.1	evm.utg146138.1.2.5c22eadc	1223	evm.utg146138.1	1223
evm.TU.utg146138.1	evm.utg146138.1.3.5c22eadd	1220	evm.utg146138.1	1223
evm.TU.utg146138.1	evm.utg146138.1.4.5c22eadd	904	evm.utg146138.1	1223
evm.TU.utg146138.1	evm.utg146138.1.5.5c22eadd	901	evm.utg146138.1	1223
evm.TU.utg146138.1	evm.utg146138.1.5.5c22eadd.1.5c279023	779	evm.utg146138.1	1223
evm.TU.utg1463.1	evm.utg1463.1.1.5c22eadf	1343	evm.utg1463.1	1349
evm.TU.utg1463.1	evm.utg1463.1.2.5c22eadf	1151	evm.utg1463.1	1349
evm.TU.utg1463.31	evm.utg1463.31.1.5c22eae0	874	evm.utg1463.31	915
evm.TU.utg1463.34	evm.utg1463.34.1.5c22eae0	517	evm.utg1463.34	544
evm.TU.utg1463.4	evm.utg1463.4.1.5c22eae0	523	evm.utg1463.4	683
evm.TU.utg1464.10	evm.utg1464.10.1.5c22eae1	399	evm.utg1464.10	479
evm.TU.utg14676.1	evm.utg14676.1.1.5c22eae3	290	evm.utg14676.1	336
evm.TU.utg14676.6	evm.utg14676.6.1.5c22eae4	2315	evm.utg14676.6	2507
evm.TU.utg14676.6	evm.utg14676.6.2.5c22eae4	2133	evm.utg14676.6	2507
evm.TU.utg14703.5	evm.utg14703.5.1.5c22eae5	478	evm.utg14703.5	567
evm.TU.utg14703.5	evm.utg14703.5.2.5c22eae5	421	evm.utg14703.5	567
evm.TU.utg14703.6	evm.utg14703.6.1.5c22eae8	431	evm.utg14703.6	568
evm.TU.utg14703.6	evm.utg14703.6.2.5c22eae8	460	evm.utg14703.6	568
evm.TU.utg14703.7	evm.utg14703.7.1.5c22eae5	296	evm.utg14703.7	337
evm.TU.utg14703.8	evm.utg14703.8.1.5c22eae8	102	evm.utg14703.8	102
evm.TU.utg1475.1	evm.utg1475.1.1.5c279029	709	evm.utg1475.1	865
evm.TU.utg14772.8	evm.utg14772.8.1.5c22eaeb	2073	evm.utg14772.8	2148
evm.TU.utg14772.8	evm.utg14772.8.2.5c22eaeb	1853	evm.utg14772.8	2148
evm.TU.utg14772.8	evm.utg14772.8.3.5c22eaeb	1897	evm.utg14772.8	2148
evm.TU.utg14876.10	evm.utg14876.10.1.5c22eaee	1113	evm.utg14876.10	1283
evm.TU.utg14876.10	evm.utg14876.10.1.5c22eaee.1.5c27902d	887	evm.utg14876.10	1283
evm.TU.utg14892.7	evm.utg14892.7.1.5c22eaee	145	evm.utg14892.7	191
evm.TU.utg14902.17	evm.utg14902.17	319	evm.utg14902.17.1.5c22eaf0	322
evm.TU.utg14902.17	evm.utg14902.17.2.5c22eaf0	277	evm.utg14902.17.1.5c22eaf0	322
evm.TU.utg14902.19	evm.utg14902.19.1.5c22eaf1	671	evm.utg14902.19	852
evm.TU.utg14902.28	evm.utg14902.28.1.5c22eaf0	1208	evm.utg14902.28	1293
evm.TU.utg14902.4	evm.utg14902.4.1.5c22eaf1	124	evm.utg14902.4	138
evm.TU.utg14902.4	evm.utg14902.4.1.5c22eaf1.1.5c27902e	89	evm.utg14902.4	138
evm.TU.utg1497.11	evm.utg1497.11	252	evm.utg1497.11.1.5c22eaf3	269
evm.TU.utg1498.2	evm.utg1498.2	491	evm.utg1498.2.2.5c22eaf4	499
evm.TU.utg1498.2	evm.utg1498.2.1.5c22eaf4	466	evm.utg1498.2.2.5c22eaf4	499
evm.TU.utg1498.5	evm.utg1498.5	1374	evm.utg1498.5.1.5c22eaf4	1378
evm.TU.utg150.11	evm.utg150.11	212	evm.utg150.11.1.5c22eb00	249
evm.TU.utg150.14	evm.utg150.14.1.5c22eb00	1407	evm.utg150.14	2071
evm.TU.utg150.14	evm.utg150.14.1.5c27903a	1817	evm.utg150.14	2071
evm.TU.utg150.25	evm.utg150.25.1.5c22eb01	465	evm.utg150.25	520
evm.TU.utg150.45	evm.utg150.45.1.5c22eb01	227	evm.utg150.45	278
evm.TU.utg150.45	evm.utg150.45.2.5c22eb01	214	evm.utg150.45	278
evm.TU.utg150.46	evm.utg150.46.1.5c22eaf6	230	evm.utg150.46	325
evm.TU.utg150.47	evm.utg150.47.1.5c22eb02	175	evm.utg150.47	240
evm.TU.utg150.5	evm.utg150.5.1.5c22eaff	661	evm.utg150.5	757
evm.TU.utg150.54	evm.utg150.54.1.5c22eb02	882	evm.utg150.54	988
evm.TU.utg150.58	evm.utg150.58	386	evm.utg150.58.1.5c22eb02.1.5c27903c	633
evm.TU.utg150.58	evm.utg150.58.1.5c22eb02	304	evm.utg150.58.1.5c22eb02.1.5c27903c	633
evm.TU.utg150.61	evm.utg150.61.1.5c27903c	360	evm.utg150.61	494
evm.TU.utg150.64	evm.utg150.64.1.5c22eaf6	544	evm.utg150.64	597
evm.TU.utg150.69	evm.utg150.69.1.5c22eb03	338	evm.utg150.69	418
evm.TU.utg150.7	evm.utg150.7.1.5c22eaff	235	evm.utg150.7	276
evm.TU.utg150.73	evm.utg150.73.1.5c22eaf7	1046	evm.utg150.73	1143
evm.TU.utg150.73	evm.utg150.73.2.5c22eaf7	1094	evm.utg150.73	1143
evm.TU.utg150.75	evm.utg150.75	1536	evm.utg150.75.1.5c22eaf7	1571
evm.TU.utg150.75	evm.utg150.75.2.5c22eaf8	1453	evm.utg150.75.1.5c22eaf7	1571
evm.TU.utg150.75	evm.utg150.75.2.5c22eaf8.1.5c279033	1035	evm.utg150.75.1.5c22eaf7	1571
evm.TU.utg150.75	evm.utg150.75.3.5c22eaf8	1217	evm.utg150.75.1.5c22eaf7	1571
evm.TU.utg150.77	evm.utg150.77.1.5c22eb04	161	evm.utg150.77	215
evm.TU.utg150.79	evm.utg150.79.1.5c22eb04	684	evm.utg150.79	848
evm.TU.utg150.81	evm.utg150.81	359	evm.utg150.81.1.5c22eaf8	363
evm.TU.utg150.81	evm.utg150.81.2.5c22eaf8	300	evm.utg150.81.1.5c22eaf8	363
evm.TU.utg150.81	evm.utg150.81.3.5c22eaf8	359	evm.utg150.81.1.5c22eaf8	363
evm.TU.utg150.81	evm.utg150.81.4.5c22eaf8	293	evm.utg150.81.1.5c22eaf8	363
evm.TU.utg150.83	evm.utg150.83.1.5c22eaf9	319	evm.utg150.83	345
evm.TU.utg150.88	evm.utg150.88	448	evm.utg150.88.1.5c22eaf9	450
evm.TU.utg150.89	evm.utg150.89.1.5c22eb05	2737	evm.utg150.89	2738
evm.TU.utg150.96	evm.utg150.96	453	evm.utg150.96.1.5c22eaf9	471
evm.TU.utg150.96	evm.utg150.96.2.5c22eaf9	368	evm.utg150.96.1.5c22eaf9	471
evm.TU.utg15013.17	evm.utg15013.17.1.5c22eafd	111	evm.utg15013.17	139
evm.TU.utg15013.18	evm.utg15013.18	457	evm.utg15013.18.1.5c22eafb	459
evm.TU.utg15013.18	evm.utg15013.18.2.5c22eafb	402	evm.utg15013.18.1.5c22eafb	459
evm.TU.utg15013.21	evm.utg15013.21.1.5c22eafb	596	evm.utg15013.21	718
evm.TU.utg15013.25	evm.utg15013.25.1.5c22eafc	6170	evm.utg15013.25	6410
evm.TU.utg15013.26	evm.utg15013.26.1.5c22eafc	330	evm.utg15013.26	400
evm.TU.utg15013.26	evm.utg15013.26.1.5c22eafc.1.5c279037	246	evm.utg15013.26	400
evm.TU.utg15013.28	evm.utg15013.28.1.5c22eafd	543	evm.utg15013.28	543
evm.TU.utg15013.28	evm.utg15013.28.2.5c22eafd	500	evm.utg15013.28	543
evm.TU.utg15013.28	evm.utg15013.28.3.5c22eafd	486	evm.utg15013.28	543
evm.TU.utg15013.7	evm.utg15013.7.1.5c22eafb	282	evm.utg15013.7	289
evm.TU.utg15013.7	evm.utg15013.7.1.5c279036	248	evm.utg15013.7	289
evm.TU.utg15013.7	evm.utg15013.7.2.5c279036	241	evm.utg15013.7	289
evm.TU.utg15013.7	evm.utg15013.7.3.5c279036	253	evm.utg15013.7	289
evm.TU.utg1507.3	evm.utg1507.3.1.5c22eaff	252	evm.utg1507.3	297
evm.TU.utg1507.8	evm.utg1507.8.1.5c22eb00	166	evm.utg1507.8	197
evm.TU.utg15156.14	evm.utg15156.14.1.5c27903b	309	evm.utg15156.14	309
evm.TU.utg15156.14	evm.utg15156.14.2.5c27903b	309	evm.utg15156.14	309
evm.TU.utg15156.14	evm.utg15156.14.3.5c27903b	309	evm.utg15156.14	309
evm.TU.utg15156.14	evm.utg15156.14.4.5c27903b	217	evm.utg15156.14	309
evm.TU.utg15156.18	evm.utg15156.18	877	evm.utg15156.18.1.5c22eb05	931
evm.TU.utg15156.26	evm.utg15156.26.1.5c22eb05	173	evm.utg15156.26	229
evm.TU.utg15156.26	evm.utg15156.26.1.5c22eb05.1.5c27903e	151	evm.utg15156.26	229
evm.TU.utg15156.4	evm.utg15156.4.1.5c22eb03	1040	evm.utg15156.4	1040
evm.TU.utg15156.4	evm.utg15156.4.2.5c22eb03	1026	evm.utg15156.4	1040
evm.TU.utg15156.4	evm.utg15156.4.3.5c22eb03	1026	evm.utg15156.4	1040
evm.TU.utg15156.4	evm.utg15156.4.3.5c22eb03.1.5c27903a	1040	evm.utg15156.4	1040
evm.TU.utg15156.4	evm.utg15156.4.3.5c22eb03.2.5c27903b	1040	evm.utg15156.4	1040
evm.TU.utg15156.4	evm.utg15156.4.3.5c22eb03.3.5c27903b	1026	evm.utg15156.4	1040
evm.TU.utg15164.39	evm.utg15164.39.1.5c22eb07	408	evm.utg15164.39	468
evm.TU.utg15164.51	evm.utg15164.51.1.5c279040	340	evm.utg15164.51	386
evm.TU.utg15164.51	evm.utg15164.51.2.5c279040	270	evm.utg15164.51	386
evm.TU.utg152.1	evm.utg152.1.1.5c22eb11	869	evm.utg152.1	1015
evm.TU.utg152.1	evm.utg152.1.2.5c22eb11	847	evm.utg152.1	1015
evm.TU.utg152.1	evm.utg152.1.3.5c22eb11	988	evm.utg152.1	1015
evm.TU.utg152.11	evm.utg152.11	263	evm.utg152.11.3.5c22eb12	280
evm.TU.utg152.11	evm.utg152.11.1.5c22eb12	261	evm.utg152.11.3.5c22eb12	280
evm.TU.utg152.11	evm.utg152.11.2.5c22eb12	228	evm.utg152.11.3.5c22eb12	280
evm.TU.utg152.11	evm.utg152.11.4.5c22eb12	194	evm.utg152.11.3.5c22eb12	280
evm.TU.utg152.13	evm.utg152.13.1.5c22eb13	267	evm.utg152.13	328
evm.TU.utg152.13	evm.utg152.13.1.5c22eb13.1.5c279047	216	evm.utg152.13	328
evm.TU.utg152.2	evm.utg152.2	454	evm.utg152.2.1.5c22eb0b	477
evm.TU.utg152.20	evm.utg152.20.1.5c22eb0c	623	evm.utg152.20	841
evm.TU.utg152.25	utg152.equina_smart_1022848.mrna1	91	evm.utg152.25	150
evm.TU.utg152.26	evm.utg152.26.1.5c22eb0d	172	evm.utg152.26	224
evm.TU.utg152.28	evm.utg152.28.1.5c22eb0d	284	evm.utg152.28	375
evm.TU.utg152.28	evm.utg152.28.1.5c22eb0d.1.5c279044	200	evm.utg152.28	375
evm.TU.utg152.3	evm.utg152.3.1.5c22eb11	630	evm.utg152.3	702
evm.TU.utg152.4	evm.utg152.4.1.5c22eb0b	664	evm.utg152.4	668
evm.TU.utg152.40	evm.utg152.40.1.5c22eb14	847	evm.utg152.40	916
evm.TU.utg152.40	evm.utg152.40.1.5c22eb14.1.5c279048	622	evm.utg152.40	916
evm.TU.utg152.42	evm.utg152.42.1.5c22eb0e	1474	evm.utg152.42	1691
evm.TU.utg152.47	evm.utg152.47.1.5c22eb14	202	evm.utg152.47	202
evm.TU.utg152.48	evm.utg152.48.1.5c22eb0f	198	evm.utg152.48	216
evm.TU.utg152.54	evm.utg152.54.1.5c22eb14	481	evm.utg152.54	484
evm.TU.utg152.55	evm.utg152.55.1.5c22eb15	379	evm.utg152.55	493
evm.TU.utg152.56	evm.utg152.56.1.5c22eb15	391	evm.utg152.56	391
evm.TU.utg152.57	evm.utg152.57.1.5c22eb0f	513	evm.utg152.57	671
evm.TU.utg152.57	evm.utg152.57.2.5c22eb10	504	evm.utg152.57	671
evm.TU.utg15211.6	evm.utg15211.6.1.5c22eb0d	421	evm.utg15211.6	469
evm.TU.utg15226.13	evm.utg15226.13.1.5c22eb10	766	evm.utg15226.13	820
evm.TU.utg152524.8	evm.utg152524.8	804	evm.utg152524.8.1.5c22eb18	808
evm.TU.utg1530.12	evm.utg1530.12.1.5c22eb1f	564	evm.utg1530.12	595
evm.TU.utg1530.22	evm.utg1530.22.1.5c22eb27	514	evm.utg1530.22	598
evm.TU.utg1530.24	evm.utg1530.24.1.5c22eb27	701	evm.utg1530.24	701
evm.TU.utg1530.28	evm.utg1530.28.1.5c22eb21	410	evm.utg1530.28	410
evm.TU.utg1530.43	evm.utg1530.43.1.5c22eb21	358	evm.utg1530.43	404
evm.TU.utg1530.43	evm.utg1530.43.1.5c22eb21.1.5c279050	256	evm.utg1530.43	404
evm.TU.utg1530.7	evm.utg1530.7	2092	evm.utg1530.7.1.5c22eb26	2125
evm.TU.utg1530.7	evm.utg1530.7.2.5c22eb26	1946	evm.utg1530.7.1.5c22eb26	2125
evm.TU.utg1530.7	evm.utg1530.7.3.5c22eb26	1621	evm.utg1530.7.1.5c22eb26	2125
evm.TU.utg1530.8	evm.utg1530.8.1.5c22eb1f	1990	evm.utg1530.8	2141
evm.TU.utg1542.11	evm.utg1542.11.1.5c22eb2a	174	evm.utg1542.11	174
evm.TU.utg1542.34	evm.utg1542.34.1.5c22eb24	329	evm.utg1542.34	339
evm.TU.utg1542.37	evm.utg1542.37.1.5c22eb2a	451	evm.utg1542.37	492
evm.TU.utg1542.39	evm.utg1542.39.1.5c22eb24	375	evm.utg1542.39	375
evm.TU.utg1542.40	evm.utg1542.40	375	evm.utg1542.40.3.5c22eb2b	376
evm.TU.utg1542.40	evm.utg1542.40.1.5c22eb2b	294	evm.utg1542.40.3.5c22eb2b	376
evm.TU.utg1542.40	evm.utg1542.40.2.5c22eb2b	294	evm.utg1542.40.3.5c22eb2b	376
evm.TU.utg1542.40	evm.utg1542.40.4.5c22eb2b	294	evm.utg1542.40.3.5c22eb2b	376
evm.TU.utg1542.8	evm.utg1542.8.1.5c22eb29	484	evm.utg1542.8	519
evm.TU.utg1542.8	evm.utg1542.8.2.5c22eb29	449	evm.utg1542.8	519
evm.TU.utg15506.14	evm.utg15506.14.1.5c22eb2d	372	evm.utg15506.14	395
evm.TU.utg15506.14	evm.utg15506.14.2.5c22eb2d	294	evm.utg15506.14	395
evm.TU.utg15506.19	evm.utg15506.19.1.5c22eb2e	571	evm.utg15506.19	582
evm.TU.utg15506.22	evm.utg15506.22.1.5c22eb2e	821	evm.utg15506.22	976
evm.TU.utg15506.22	evm.utg15506.22.1.5c22eb2e.1.5c279059	680	evm.utg15506.22	976
evm.TU.utg15506.5	evm.utg15506.5.1.5c22eb2c	443	evm.utg15506.5	528
evm.TU.utg1555.10	evm.utg1555.10.1.5c22eb34	945	evm.utg1555.10	1153
evm.TU.utg1555.11	evm.utg1555.11.1.5c22eb35	240	evm.utg1555.11	287
evm.TU.utg1555.15	evm.utg1555.15.1.5c22eb38	281	evm.utg1555.15	322
evm.TU.utg1555.15	evm.utg1555.15.2.5c22eb38	255	evm.utg1555.15	322
evm.TU.utg1555.19	evm.utg1555.19.1.5c22eb35	212	evm.utg1555.19	234
evm.TU.utg1555.20	evm.utg1555.20.1.5c22eb38	387	evm.utg1555.20	478
evm.TU.utg1555.23	evm.utg1555.23	482	evm.utg1555.23.1.5c22eb36	505
evm.TU.utg1555.24	evm.utg1555.24.1.5c22eb39	1071	evm.utg1555.24	1216
evm.TU.utg1555.27	evm.utg1555.27.1.5c22eb36	676	evm.utg1555.27	724
evm.TU.utg1555.27	evm.utg1555.27.2.5c22eb36	676	evm.utg1555.27	724
evm.TU.utg1555.27	evm.utg1555.27.3.5c22eb36	721	evm.utg1555.27	724
evm.TU.utg1555.33	evm.utg1555.33.1.5c22eb36	399	evm.utg1555.33	475
evm.TU.utg1555.33	evm.utg1555.33.1.5c22eb36.1.5c27905f	304	evm.utg1555.33	475
evm.TU.utg1555.33	evm.utg1555.33.1.5c22eb36.2.5c27905f	280	evm.utg1555.33	475
evm.TU.utg1555.42	evm.utg1555.42.1.5c22eb37	337	evm.utg1555.42	337
evm.TU.utg1555.44	evm.utg1555.44.1.5c22eb37	288	evm.utg1555.44	317
evm.TU.utg1555.44	evm.utg1555.44.2.5c22eb37	201	evm.utg1555.44	317
evm.TU.utg1555.8	evm.utg1555.8.1.5c22eb38	284	evm.utg1555.8	334
evm.TU.utg15552.8	evm.utg15552.8.1.5c22eb31	269	evm.utg15552.8	340
evm.TU.utg15585.11	evm.utg15585.11.1.5c22eb39	605	evm.utg15585.11	828
evm.TU.utg15585.15	evm.utg15585.15.1.5c22eb39	293	evm.utg15585.15	330
evm.TU.utg15585.4	evm.utg15585.4.1.5c22eb34	553	evm.utg15585.4	642
evm.TU.utg15585.4	evm.utg15585.4.2.5c22eb34	497	evm.utg15585.4	642
evm.TU.utg15585.6	evm.utg15585.6.1.5c22eb34	983	evm.utg15585.6	1085
evm.TU.utg15585.7	evm.utg15585.7.1.5c22eb39	358	evm.utg15585.7	416
evm.TU.utg15585.7	evm.utg15585.7.1.5c22eb39.1.5c27905f	261	evm.utg15585.7	416
evm.TU.utg15585.7	evm.utg15585.7.1.5c22eb39.2.5c27905f	261	evm.utg15585.7	416
evm.TU.utg1565.101	evm.utg1565.101.1.5c22eb49	765	evm.utg1565.101	767
evm.TU.utg1565.101	evm.utg1565.101.1.5c22eb49.1.5c27906e	711	evm.utg1565.101	767
evm.TU.utg1565.101	evm.utg1565.101.2.5c22eb49	764	evm.utg1565.101	767
evm.TU.utg1565.105	evm.utg1565.105.1.5c22eb49	831	evm.utg1565.105	837
evm.TU.utg1565.107	evm.utg1565.107	215	evm.utg1565.107.1.5c27906e	249
evm.TU.utg1565.14	evm.utg1565.14.1.5c22eb3c	472	evm.utg1565.14	523
evm.TU.utg1565.16	evm.utg1565.16	695	evm.utg1565.16.3.5c22eb44	704
evm.TU.utg1565.16	evm.utg1565.16.1.5c22eb43	655	evm.utg1565.16.3.5c22eb44	704
evm.TU.utg1565.16	evm.utg1565.16.2.5c22eb44	664	evm.utg1565.16.3.5c22eb44	704
evm.TU.utg1565.18	evm.utg1565.18.1.5c22eb44	600	evm.utg1565.18	795
evm.TU.utg1565.19	evm.utg1565.19.1.5c22eb3c	513	evm.utg1565.19	552
evm.TU.utg1565.23	evm.utg1565.23.1.5c22eb3c	602	evm.utg1565.23	642
evm.TU.utg1565.24	evm.utg1565.24.1.5c22eb3d	561	evm.utg1565.24	561
evm.TU.utg1565.25	evm.utg1565.25.1.5c22eb44	611	evm.utg1565.25	620
evm.TU.utg1565.25	evm.utg1565.25.2.5c22eb44	562	evm.utg1565.25	620
evm.TU.utg1565.27	evm.utg1565.27.1.5c22eb3d	234	evm.utg1565.27	281
evm.TU.utg1565.38	evm.utg1565.38.1.5c22eb45	531	evm.utg1565.38	544
evm.TU.utg1565.38	evm.utg1565.38.2.5c22eb45	447	evm.utg1565.38	544
evm.TU.utg1565.43	evm.utg1565.43	1505	evm.utg1565.43.1.5c22eb45	1521
evm.TU.utg1565.45	evm.utg1565.45.1.5c22eb3e	332	evm.utg1565.45	377
evm.TU.utg1565.45	evm.utg1565.45.1.5c22eb3e.1.5c279064	234	evm.utg1565.45	377
evm.TU.utg1565.49	evm.utg1565.49	537	evm.utg1565.49.4.5c22eb3f	539
evm.TU.utg1565.49	evm.utg1565.49.1.5c22eb3e	536	evm.utg1565.49.4.5c22eb3f	539
evm.TU.utg1565.49	evm.utg1565.49.2.5c22eb3e	536	evm.utg1565.49.4.5c22eb3f	539
evm.TU.utg1565.49	evm.utg1565.49.3.5c22eb3e	537	evm.utg1565.49.4.5c22eb3f	539
evm.TU.utg1565.49	evm.utg1565.49.4.5c22eb3f.1.5c279065	477	evm.utg1565.49.4.5c22eb3f	539
evm.TU.utg1565.49	evm.utg1565.49.4.5c22eb3f.2.5c279065	477	evm.utg1565.49.4.5c22eb3f	539
evm.TU.utg1565.49	evm.utg1565.49.5.5c22eb3f	537	evm.utg1565.49.4.5c22eb3f	539
evm.TU.utg1565.49	evm.utg1565.49.6.5c22eb3f	537	evm.utg1565.49.4.5c22eb3f	539
evm.TU.utg1565.5	evm.utg1565.5.1.5c22eb3b	373	evm.utg1565.5	415
evm.TU.utg1565.53	evm.utg1565.53.1.5c22eb3f	785	evm.utg1565.53	829
evm.TU.utg1565.53	evm.utg1565.53.1.5c22eb3f.1.5c279066	578	evm.utg1565.53	829
evm.TU.utg1565.53	evm.utg1565.53.2.5c22eb3f	677	evm.utg1565.53	829
evm.TU.utg1565.59	evm.utg1565.59.1.5c22eb47	154	evm.utg1565.59	154
evm.TU.utg1565.6	evm.utg1565.6.1.5c22eb43	168	evm.utg1565.6	197
