gene_id	isoform_count	mrna_ids
evm.TU.utg13.8	1	evm.utg13.8
evm.TU.utg13.9	1	evm.utg13.9
evm.TU.utg13001.1	1	evm.utg13001.1
evm.TU.utg13001.2	1	evm.utg13001.2
evm.TU.utg13001.3	1	evm.utg13001.3
evm.TU.utg13001.4	1	evm.utg13001.4
evm.TU.utg1302.1	1	evm.utg1302.1
evm.TU.utg1302.10	1	evm.utg1302.10
evm.TU.utg1302.11	1	evm.utg1302.11
evm.TU.utg1302.12	1	evm.utg1302.12
evm.TU.utg1302.13	1	evm.utg1302.13
evm.TU.utg1302.14	1	evm.utg1302.14
evm.TU.utg1302.15	1	evm.utg1302.15
evm.TU.utg1302.16	1	evm.utg1302.16
evm.TU.utg1302.17	1	evm.utg1302.17
evm.TU.utg1302.18	1	evm.utg1302.18
evm.TU.utg1302.19	1	evm.utg1302.19
evm.TU.utg1302.20	1	evm.utg1302.20
evm.TU.utg1302.21	1	evm.utg1302.21
evm.TU.utg1302.22	1	evm.utg1302.22
evm.TU.utg1302.23	1	evm.utg1302.23
evm.TU.utg1302.24	1	evm.utg1302.24
evm.TU.utg1302.25	1	evm.utg1302.25
evm.TU.utg1302.26	1	evm.utg1302.26
evm.TU.utg1302.27	1	evm.utg1302.27
evm.TU.utg1302.28	1	evm.utg1302.28
evm.TU.utg1302.29	1	evm.utg1302.29
evm.TU.utg1302.30	1	evm.utg1302.30
evm.TU.utg1302.31	1	evm.utg1302.31
evm.TU.utg1302.32	1	evm.utg1302.32
evm.TU.utg1302.33	1	evm.utg1302.33
evm.TU.utg1302.4	1	evm.utg1302.4
evm.TU.utg1302.5	1	evm.utg1302.5
evm.TU.utg1302.6	1	evm.utg1302.6
evm.TU.utg1302.7	1	evm.utg1302.7
evm.TU.utg1302.8	1	evm.utg1302.8
evm.TU.utg1302.9	1	evm.utg1302.9
evm.TU.utg13050.1	1	evm.utg13050.1
evm.TU.utg13050.2	1	evm.utg13050.2
evm.TU.utg13050.3	1	evm.utg13050.3
evm.TU.utg13050.4	1	evm.utg13050.4
evm.TU.utg13050.5	1	evm.utg13050.5
evm.TU.utg13050.6	1	evm.utg13050.6
evm.TU.utg130819.1	1	evm.utg130819.1
evm.TU.utg130819.2	1	evm.utg130819.2
evm.TU.utg13091.1	1	evm.utg13091.1
evm.TU.utg13091.10	1	evm.utg13091.10
evm.TU.utg13091.11	1	evm.utg13091.11
evm.TU.utg13091.12	1	evm.utg13091.12
evm.TU.utg13091.13	1	evm.utg13091.13
evm.TU.utg13091.14	1	evm.utg13091.14
evm.TU.utg13091.15	1	evm.utg13091.15
evm.TU.utg13091.2	1	evm.utg13091.2
evm.TU.utg13091.3	1	evm.utg13091.3
evm.TU.utg13091.4	1	evm.utg13091.4
evm.TU.utg13091.5	1	evm.utg13091.5
evm.TU.utg13091.6	2	evm.utg13091.6.1.5c22ea20,evm.utg13091.6
evm.TU.utg13091.7	1	evm.utg13091.7
evm.TU.utg13091.8	1	evm.utg13091.8
evm.TU.utg13091.9	1	evm.utg13091.9
evm.TU.utg13175.1	1	evm.utg13175.1
evm.TU.utg13175.2	1	evm.utg13175.2
evm.TU.utg13175.3	1	evm.utg13175.3
evm.TU.utg13175.4	1	evm.utg13175.4
evm.TU.utg13175.5	1	evm.utg13175.5
evm.TU.utg13180.1	1	evm.utg13180.1
evm.TU.utg13180.10	3	evm.utg13180.10,evm.utg13180.10.1.5c22ea27,evm.utg13180.10.2.5c22ea27
evm.TU.utg13180.11	1	evm.utg13180.11
evm.TU.utg13180.2	1	evm.utg13180.2
evm.TU.utg13180.3	1	evm.utg13180.3
evm.TU.utg13180.4	1	evm.utg13180.4
evm.TU.utg13180.5	1	evm.utg13180.5
evm.TU.utg13180.6	1	evm.utg13180.6
evm.TU.utg13180.7	1	evm.utg13180.7
evm.TU.utg13180.8	1	evm.utg13180.8
evm.TU.utg13180.9	1	evm.utg13180.9
evm.TU.utg1319.3	1	evm.utg1319.3
evm.TU.utg1319.4	4	evm.utg1319.4.2.5c22ea29,evm.utg1319.4.1.5c22ea29,evm.utg1319.4.2.5c22ea29.1.5c278fc8,evm.utg1319.4
evm.TU.utg1319.5	1	evm.utg1319.5
evm.TU.utg1319.6	1	evm.utg1319.6
evm.TU.utg1319.7	1	evm.utg1319.7
evm.TU.utg13276.1	1	evm.utg13276.1
evm.TU.utg13276.2	1	evm.utg13276.2
evm.TU.utg13276.3	1	evm.utg13276.3
evm.TU.utg13276.4	1	evm.utg13276.4
evm.TU.utg13276.5	2	evm.utg13276.5.1.5c22ea2d,evm.utg13276.5
evm.TU.utg13276.6	1	evm.utg13276.6
evm.TU.utg1330.1	1	evm.utg1330.1
evm.TU.utg1330.10	1	evm.utg1330.10
evm.TU.utg1330.11	1	evm.utg1330.11
evm.TU.utg1330.12	1	evm.utg1330.12
evm.TU.utg1330.13	1	evm.utg1330.13
evm.TU.utg1330.14	1	evm.utg1330.14
evm.TU.utg1330.15	1	evm.utg1330.15
evm.TU.utg1330.16	1	evm.utg1330.16
evm.TU.utg1330.17	1	evm.utg1330.17
evm.TU.utg1330.18	1	evm.utg1330.18
evm.TU.utg1330.19	1	evm.utg1330.19
evm.TU.utg1330.2	1	evm.utg1330.2
evm.TU.utg1330.20	1	evm.utg1330.20
evm.TU.utg1330.21	1	evm.utg1330.21
evm.TU.utg1330.22	1	evm.utg1330.22
evm.TU.utg1330.23	4	evm.utg1330.23,evm.utg1330.23.1.5c22ea35,evm.utg1330.23.2.5c22ea35,evm.utg1330.23.3.5c22ea35
evm.TU.utg1330.24	1	evm.utg1330.24
evm.TU.utg1330.3	2	evm.utg1330.3,evm.utg1330.3.1.5c22ea35
evm.TU.utg1330.4	3	evm.utg1330.4.2.5c22ea36,evm.utg1330.4.1.5c22ea36,evm.utg1330.4
evm.TU.utg1330.5	1	evm.utg1330.5
evm.TU.utg1330.6	1	evm.utg1330.6
evm.TU.utg1330.7	1	evm.utg1330.7
evm.TU.utg1330.8	1	evm.utg1330.8
evm.TU.utg1330.9	1	evm.utg1330.9
evm.TU.utg13320.1	1	evm.utg13320.1
evm.TU.utg13320.10	1	evm.utg13320.10
evm.TU.utg13320.11	1	evm.utg13320.11
evm.TU.utg13320.12	1	evm.utg13320.12
evm.TU.utg13320.2	1	evm.utg13320.2
evm.TU.utg13320.3	1	evm.utg13320.3
evm.TU.utg13320.4	1	evm.utg13320.4
evm.TU.utg13320.5	1	evm.utg13320.5
evm.TU.utg13320.6	1	evm.utg13320.6
evm.TU.utg13320.7	1	evm.utg13320.7
evm.TU.utg13320.8	3	evm.utg13320.8.2.5c22ea38,evm.utg13320.8,evm.utg13320.8.1.5c22ea37
evm.TU.utg13320.9	1	evm.utg13320.9
evm.TU.utg13322.1	1	evm.utg13322.1
evm.TU.utg13322.10	1	evm.utg13322.10
evm.TU.utg13322.11	1	evm.utg13322.11
evm.TU.utg13322.12	1	evm.utg13322.12
evm.TU.utg13322.13	1	evm.utg13322.13
evm.TU.utg13322.2	1	evm.utg13322.2
evm.TU.utg13322.3	1	evm.utg13322.3
evm.TU.utg13322.4	1	evm.utg13322.4
evm.TU.utg13322.5	1	evm.utg13322.5
evm.TU.utg13322.6	1	evm.utg13322.6
evm.TU.utg13322.7	1	evm.utg13322.7
evm.TU.utg13322.8	1	evm.utg13322.8
evm.TU.utg13322.9	1	evm.utg13322.9
evm.TU.utg13368.1	1	evm.utg13368.1
evm.TU.utg13368.10	1	evm.utg13368.10
evm.TU.utg13368.11	1	evm.utg13368.11
evm.TU.utg13368.2	1	evm.utg13368.2
evm.TU.utg13368.3	1	evm.utg13368.3
evm.TU.utg13368.4	1	evm.utg13368.4
evm.TU.utg13368.5	1	evm.utg13368.5
evm.TU.utg13368.6	1	evm.utg13368.6
evm.TU.utg13368.7	1	evm.utg13368.7
evm.TU.utg13368.8	1	evm.utg13368.8
evm.TU.utg13368.9	1	evm.utg13368.9
evm.TU.utg1337.1	1	evm.utg1337.1
evm.TU.utg1337.10	1	evm.utg1337.10
evm.TU.utg1337.11	1	evm.utg1337.11
evm.TU.utg1337.12	2	evm.utg1337.12.1.5c22ea3f,evm.utg1337.12
evm.TU.utg1337.13	1	evm.utg1337.13
evm.TU.utg1337.14	1	evm.utg1337.14
evm.TU.utg1337.15	1	evm.utg1337.15
evm.TU.utg1337.16	1	evm.utg1337.16
evm.TU.utg1337.17	1	evm.utg1337.17
evm.TU.utg1337.18	1	evm.utg1337.18
evm.TU.utg1337.19	1	evm.utg1337.19
evm.TU.utg1337.2	1	evm.utg1337.2
evm.TU.utg1337.20	1	evm.utg1337.20
evm.TU.utg1337.21	1	evm.utg1337.21
evm.TU.utg1337.22	1	evm.utg1337.22
evm.TU.utg1337.23	3	evm.utg1337.23,evm.utg1337.23.1.5c22ea40,evm.utg1337.23.1.5c22ea40.1.5c278fd5
evm.TU.utg1337.24	1	evm.utg1337.24
evm.TU.utg1337.25	1	evm.utg1337.25
evm.TU.utg1337.26	1	evm.utg1337.26
evm.TU.utg1337.27	1	evm.utg1337.27
evm.TU.utg1337.28	1	evm.utg1337.28
evm.TU.utg1337.29	1	evm.utg1337.29
evm.TU.utg1337.3	1	evm.utg1337.3
evm.TU.utg1337.30	1	evm.utg1337.30
evm.TU.utg1337.31	1	evm.utg1337.31
evm.TU.utg1337.4	2	evm.utg1337.4,evm.utg1337.4.1.5c22ea39
evm.TU.utg1337.5	1	evm.utg1337.5
evm.TU.utg1337.6	1	evm.utg1337.6
evm.TU.utg1337.7	1	evm.utg1337.7
evm.TU.utg1337.8	2	evm.utg1337.8,evm.utg1337.8.1.5c22ea3a
evm.TU.utg1337.9	1	evm.utg1337.9
evm.TU.utg1345.1	1	evm.utg1345.1
evm.TU.utg1345.10	1	evm.utg1345.10
evm.TU.utg1345.11	1	evm.utg1345.11
evm.TU.utg1345.12	1	evm.utg1345.12
evm.TU.utg1345.13	1	evm.utg1345.13
evm.TU.utg1345.14	1	evm.utg1345.14
evm.TU.utg1345.15	1	evm.utg1345.15
evm.TU.utg1345.16	1	evm.utg1345.16
evm.TU.utg1345.17	1	evm.utg1345.17
evm.TU.utg1345.18	1	evm.utg1345.18
evm.TU.utg1345.19	1	evm.utg1345.19
evm.TU.utg1345.2	1	evm.utg1345.2
evm.TU.utg1345.20	1	evm.utg1345.20
evm.TU.utg1345.21	1	evm.utg1345.21
evm.TU.utg1345.24	1	evm.utg1345.24
evm.TU.utg1345.25	1	evm.utg1345.25
evm.TU.utg1345.26	1	evm.utg1345.26
evm.TU.utg1345.27	1	evm.utg1345.27
evm.TU.utg1345.28	1	evm.utg1345.28
evm.TU.utg1345.29	1	evm.utg1345.29
evm.TU.utg1345.3	1	evm.utg1345.3
evm.TU.utg1345.30	1	evm.utg1345.30
evm.TU.utg1345.31	1	evm.utg1345.31
evm.TU.utg1345.32	1	evm.utg1345.32
evm.TU.utg1345.33.36	1	evm.utg1345.33.36
evm.TU.utg1345.34	1	evm.utg1345.34
evm.TU.utg1345.35	1	evm.utg1345.35
evm.TU.utg1345.37	1	evm.utg1345.37
evm.TU.utg1345.38	1	evm.utg1345.38
evm.TU.utg1345.39	1	evm.utg1345.39
evm.TU.utg1345.4	1	evm.utg1345.4
evm.TU.utg1345.40	1	evm.utg1345.40
evm.TU.utg1345.41	1	evm.utg1345.41
evm.TU.utg1345.42	1	evm.utg1345.42
evm.TU.utg1345.43	1	evm.utg1345.43
evm.TU.utg1345.44	1	evm.utg1345.44
evm.TU.utg1345.45	1	evm.utg1345.45
evm.TU.utg1345.46	1	evm.utg1345.46
evm.TU.utg1345.47	1	evm.utg1345.47
evm.TU.utg1345.48	1	evm.utg1345.48
evm.TU.utg1345.49	1	evm.utg1345.49
evm.TU.utg1345.5	1	evm.utg1345.5
evm.TU.utg1345.50	1	evm.utg1345.50
evm.TU.utg1345.51	1	evm.utg1345.51
evm.TU.utg1345.52	1	evm.utg1345.52
evm.TU.utg1345.53	1	evm.utg1345.53
evm.TU.utg1345.54	1	evm.utg1345.54
evm.TU.utg1345.55	1	evm.utg1345.55
evm.TU.utg1345.56	1	evm.utg1345.56
evm.TU.utg1345.57	1	evm.utg1345.57
evm.TU.utg1345.58	1	evm.utg1345.58
evm.TU.utg1345.59	1	evm.utg1345.59
evm.TU.utg1345.6	1	evm.utg1345.6
evm.TU.utg1345.60	1	evm.utg1345.60
evm.TU.utg1345.61	1	evm.utg1345.61
evm.TU.utg1345.62	1	evm.utg1345.62
evm.TU.utg1345.63	1	evm.utg1345.63
evm.TU.utg1345.64	1	evm.utg1345.64
evm.TU.utg1345.65	1	evm.utg1345.65
evm.TU.utg1345.66	1	evm.utg1345.66
evm.TU.utg1345.67	1	evm.utg1345.67
evm.TU.utg1345.68	1	evm.utg1345.68
evm.TU.utg1345.69	1	evm.utg1345.69
evm.TU.utg1345.7	1	evm.utg1345.7
evm.TU.utg1345.70	1	evm.utg1345.70
evm.TU.utg1345.71	1	evm.utg1345.71
evm.TU.utg1345.72	1	evm.utg1345.72
evm.TU.utg1345.73	1	evm.utg1345.73
evm.TU.utg1345.74	1	evm.utg1345.74
evm.TU.utg1345.75	1	evm.utg1345.75
evm.TU.utg1345.76	1	evm.utg1345.76
evm.TU.utg1345.77	1	evm.utg1345.77
evm.TU.utg1345.78	1	evm.utg1345.78
evm.TU.utg1345.79	1	evm.utg1345.79
evm.TU.utg1345.8	1	evm.utg1345.8
evm.TU.utg1345.80	1	evm.utg1345.80
evm.TU.utg1345.81	2	evm.utg1345.81,evm.utg1345.81.1.5c22ea46
evm.TU.utg1345.82	2	evm.utg1345.82.1.5c22ea3d,evm.utg1345.82
evm.TU.utg1345.83	1	evm.utg1345.83
evm.TU.utg1345.84	5	evm.utg1345.84.1.5c22ea3d,evm.utg1345.84.2.5c22ea3d,evm.utg1345.84.1.5c22ea3d.1.5c278fd3,evm.utg1345.84,evm.utg1345.84.1.5c22ea3d.2.5c278fd3
evm.TU.utg1345.85	1	evm.utg1345.85
evm.TU.utg1345.86	1	evm.utg1345.86
evm.TU.utg1345.87	1	evm.utg1345.87
evm.TU.utg1345.88	1	evm.utg1345.88
evm.TU.utg1345.9	1	evm.utg1345.9
evm.TU.utg1347.1	1	evm.utg1347.1
evm.TU.utg1347.10	1	evm.utg1347.10
evm.TU.utg1347.11	1	evm.utg1347.11
evm.TU.utg1347.12	1	evm.utg1347.12
evm.TU.utg1347.13	1	evm.utg1347.13
evm.TU.utg1347.14	1	evm.utg1347.14
evm.TU.utg1347.15	1	evm.utg1347.15
evm.TU.utg1347.16	1	evm.utg1347.16
evm.TU.utg1347.17	1	evm.utg1347.17
evm.TU.utg1347.2	1	evm.utg1347.2
evm.TU.utg1347.20	1	evm.utg1347.20
evm.TU.utg1347.21	1	evm.utg1347.21
evm.TU.utg1347.22	1	evm.utg1347.22
evm.TU.utg1347.23	1	evm.utg1347.23
evm.TU.utg1347.24	1	evm.utg1347.24
evm.TU.utg1347.25	1	evm.utg1347.25
evm.TU.utg1347.26	1	evm.utg1347.26
evm.TU.utg1347.3	1	evm.utg1347.3
evm.TU.utg1347.4	1	evm.utg1347.4
evm.TU.utg1347.5	1	evm.utg1347.5
evm.TU.utg1347.6	1	evm.utg1347.6
evm.TU.utg1347.7	1	evm.utg1347.7
evm.TU.utg1347.8	1	evm.utg1347.8
evm.TU.utg1347.9	1	evm.utg1347.9
evm.TU.utg13474.1	1	evm.utg13474.1
evm.TU.utg13474.10	1	evm.utg13474.10
evm.TU.utg13474.11	1	evm.utg13474.11
evm.TU.utg13474.12	1	evm.utg13474.12
evm.TU.utg13474.13	1	evm.utg13474.13
evm.TU.utg13474.14	1	evm.utg13474.14
evm.TU.utg13474.15	1	evm.utg13474.15
evm.TU.utg13474.16	1	evm.utg13474.16
evm.TU.utg13474.17	1	evm.utg13474.17
evm.TU.utg13474.2	1	evm.utg13474.2
evm.TU.utg13474.20	1	evm.utg13474.20
evm.TU.utg13474.21	1	evm.utg13474.21
evm.TU.utg13474.22	1	evm.utg13474.22
evm.TU.utg13474.23	1	evm.utg13474.23
evm.TU.utg13474.24	1	evm.utg13474.24
evm.TU.utg13474.25	1	evm.utg13474.25
evm.TU.utg13474.26	1	evm.utg13474.26
evm.TU.utg13474.27	1	evm.utg13474.27
evm.TU.utg13474.28	1	evm.utg13474.28
evm.TU.utg13474.29	1	evm.utg13474.29
evm.TU.utg13474.3	1	evm.utg13474.3
evm.TU.utg13474.30	1	evm.utg13474.30
evm.TU.utg13474.31	1	evm.utg13474.31
evm.TU.utg13474.32	1	evm.utg13474.32
evm.TU.utg13474.33	1	evm.utg13474.33
evm.TU.utg13474.34	1	evm.utg13474.34
evm.TU.utg13474.35	1	evm.utg13474.35
evm.TU.utg13474.36	1	evm.utg13474.36
evm.TU.utg13474.37	1	evm.utg13474.37
evm.TU.utg13474.38	1	evm.utg13474.38
evm.TU.utg13474.39	1	evm.utg13474.39
evm.TU.utg13474.4	1	evm.utg13474.4
evm.TU.utg13474.5	1	evm.utg13474.5
evm.TU.utg13474.6	1	evm.utg13474.6
evm.TU.utg13474.7	1	evm.utg13474.7
evm.TU.utg13474.8	1	evm.utg13474.8
evm.TU.utg13474.9	1	evm.utg13474.9
evm.TU.utg13496.1	4	evm.utg13496.1.1.5c22ea44,evm.utg13496.1,evm.utg13496.1.2.5c22ea44,evm.utg13496.1.3.5c22ea44
evm.TU.utg13496.10	1	evm.utg13496.10
evm.TU.utg13496.11	1	evm.utg13496.11
evm.TU.utg13496.12	1	evm.utg13496.12
evm.TU.utg13496.2	1	evm.utg13496.2
evm.TU.utg13496.3	2	evm.utg13496.3,evm.utg13496.3.1.5c22ea45
evm.TU.utg13496.4	2	evm.utg13496.4,evm.utg13496.4.1.5c22ea45
evm.TU.utg13496.5	1	evm.utg13496.5
evm.TU.utg13496.6	1	evm.utg13496.6
evm.TU.utg13496.7	1	evm.utg13496.7
evm.TU.utg13496.8	1	evm.utg13496.8
evm.TU.utg13496.9	1	evm.utg13496.9
evm.TU.utg13510.1	1	evm.utg13510.1
evm.TU.utg13510.10	3	evm.utg13510.10,evm.utg13510.10.1.5c22ea46,evm.utg13510.10.1.5c22ea46.1.5c278fd8
evm.TU.utg13510.11	1	evm.utg13510.11
evm.TU.utg13510.12	1	evm.utg13510.12
evm.TU.utg13510.13	1	evm.utg13510.13
evm.TU.utg13510.14	1	evm.utg13510.14
evm.TU.utg13510.15	1	evm.utg13510.15
evm.TU.utg13510.16	1	evm.utg13510.16
evm.TU.utg13510.17	1	evm.utg13510.17
evm.TU.utg13510.18	1	evm.utg13510.18
evm.TU.utg13510.2	1	evm.utg13510.2
evm.TU.utg13510.3	1	evm.utg13510.3
evm.TU.utg13510.4	1	evm.utg13510.4
evm.TU.utg13510.5	1	evm.utg13510.5
evm.TU.utg13510.6	1	evm.utg13510.6
evm.TU.utg13510.7	1	evm.utg13510.7
evm.TU.utg13510.8	1	evm.utg13510.8
evm.TU.utg13510.9	1	evm.utg13510.9
evm.TU.utg1354.1	1	evm.utg1354.1
evm.TU.utg1354.10	1	evm.utg1354.10
evm.TU.utg1354.11	1	evm.utg1354.11
evm.TU.utg1354.12	2	evm.utg1354.12,evm.utg1354.12.1.5c22ea4a
evm.TU.utg1354.13	1	evm.utg1354.13
evm.TU.utg1354.14	2	evm.utg1354.14,evm.utg1354.14.1.5c22ea4a
evm.TU.utg1354.15	1	evm.utg1354.15
evm.TU.utg1354.16	1	evm.utg1354.16
evm.TU.utg1354.17	2	evm.utg1354.17,evm.utg1354.17.1.5c22ea49
evm.TU.utg1354.18	1	evm.utg1354.18
evm.TU.utg1354.19	1	evm.utg1354.19
evm.TU.utg1354.2	1	evm.utg1354.2
evm.TU.utg1354.20	1	evm.utg1354.20
evm.TU.utg1354.21	1	evm.utg1354.21
evm.TU.utg1354.22	1	evm.utg1354.22
evm.TU.utg1354.3	1	evm.utg1354.3
evm.TU.utg1354.4	1	evm.utg1354.4
evm.TU.utg1354.5	1	evm.utg1354.5
evm.TU.utg1354.6	1	evm.utg1354.6
evm.TU.utg1354.7	1	evm.utg1354.7
evm.TU.utg1354.8	1	evm.utg1354.8
evm.TU.utg1354.9	1	evm.utg1354.9
evm.TU.utg1355.1	1	evm.utg1355.1
evm.TU.utg1355.10	1	evm.utg1355.10
evm.TU.utg1355.11	1	evm.utg1355.11
evm.TU.utg1355.12	1	evm.utg1355.12
evm.TU.utg1355.13	1	evm.utg1355.13
evm.TU.utg1355.14	1	evm.utg1355.14
evm.TU.utg1355.15	1	evm.utg1355.15
evm.TU.utg1355.16	1	evm.utg1355.16
evm.TU.utg1355.17	1	evm.utg1355.17
evm.TU.utg1355.18	2	evm.utg1355.18,evm.utg1355.18.1.5c22ea4d
evm.TU.utg1355.19	1	evm.utg1355.19
evm.TU.utg1355.2	2	evm.utg1355.2,evm.utg1355.2.1.5c22ea4c
evm.TU.utg1355.20	1	evm.utg1355.20
evm.TU.utg1355.21	1	evm.utg1355.21
evm.TU.utg1355.22	2	evm.utg1355.22,evm.utg1355.22.1.5c22ea4e
evm.TU.utg1355.23	1	evm.utg1355.23
evm.TU.utg1355.24	1	evm.utg1355.24
evm.TU.utg1355.25	1	evm.utg1355.25
evm.TU.utg1355.26	1	evm.utg1355.26
evm.TU.utg1355.3	2	evm.utg1355.3,evm.utg1355.3.1.5c22ea4e
evm.TU.utg1355.4	1	evm.utg1355.4
evm.TU.utg1355.5	6	evm.utg1355.5,evm.utg1355.5.1.5c22ea4e,evm.utg1355.5.3.5c22ea4f.1.5c278fdc,evm.utg1355.5.2.5c22ea4f,evm.utg1355.5.3.5c22ea4f,evm.utg1355.5.4.5c22ea4f
evm.TU.utg1355.6	1	evm.utg1355.6
evm.TU.utg1355.7	1	evm.utg1355.7
evm.TU.utg1355.8	1	evm.utg1355.8
evm.TU.utg1355.9	2	evm.utg1355.9,evm.utg1355.9.1.5c22ea4d
evm.TU.utg1358.1	1	evm.utg1358.1
evm.TU.utg1358.10	1	evm.utg1358.10
evm.TU.utg1358.11	1	evm.utg1358.11
evm.TU.utg1358.12	1	evm.utg1358.12
evm.TU.utg1358.13	1	evm.utg1358.13
evm.TU.utg1358.14	1	evm.utg1358.14
evm.TU.utg1358.15	6	evm.utg1358.15,evm.utg1358.15.1.5c22ea50,evm.utg1358.15.2.5c22ea50,evm.utg1358.15.3.5c22ea50,evm.utg1358.15.1.5c22ea50.1.5c278fdc,evm.utg1358.15.3.5c22ea50.2.5c278fdc
evm.TU.utg1358.16	1	evm.utg1358.16
evm.TU.utg1358.17	1	evm.utg1358.17
evm.TU.utg1358.18	1	evm.utg1358.18
evm.TU.utg1358.19	1	evm.utg1358.19
evm.TU.utg1358.2	1	evm.utg1358.2
evm.TU.utg1358.20	1	evm.utg1358.20
evm.TU.utg1358.21	3	evm.utg1358.21,evm.utg1358.21.1.5c22ea50,evm.utg1358.21.2.5c22ea51
evm.TU.utg1358.22	2	evm.utg1358.22,evm.utg1358.22.1.5c22ea53
evm.TU.utg1358.23	1	evm.utg1358.23
evm.TU.utg1358.24	1	evm.utg1358.24
evm.TU.utg1358.25	1	evm.utg1358.25
evm.TU.utg1358.26	1	evm.utg1358.26
evm.TU.utg1358.27	1	evm.utg1358.27
evm.TU.utg1358.28	3	evm.utg1358.28,evm.utg1358.28.1.5c22ea51,evm.utg1358.28.1.5c22ea51.1.5c278fdd
evm.TU.utg1358.29	1	evm.utg1358.29
evm.TU.utg1358.3	1	evm.utg1358.3
evm.TU.utg1358.30	1	evm.utg1358.30
evm.TU.utg1358.31	9	evm.utg1358.31.1.5c22ea54,evm.utg1358.31.2.5c22ea54,evm.utg1358.31.3.5c22ea55,evm.utg1358.31.4.5c22ea55,evm.utg1358.31,evm.utg1358.31.5.5c22ea55,evm.utg1358.31.6.5c22ea55,evm.utg1358.31.7.5c22ea55,evm.utg1358.31.8.5c22ea56
evm.TU.utg1358.32	1	evm.utg1358.32
evm.TU.utg1358.33	1	evm.utg1358.33
evm.TU.utg1358.34	1	evm.utg1358.34
evm.TU.utg1358.35	1	evm.utg1358.35
evm.TU.utg1358.36	1	evm.utg1358.36
evm.TU.utg1358.37	1	evm.utg1358.37
evm.TU.utg1358.38	1	evm.utg1358.38
evm.TU.utg1358.39	1	evm.utg1358.39
evm.TU.utg1358.4	1	evm.utg1358.4
evm.TU.utg1358.40	1	evm.utg1358.40
evm.TU.utg1358.41	1	evm.utg1358.41
evm.TU.utg1358.42	1	evm.utg1358.42
evm.TU.utg1358.5	1	evm.utg1358.5
evm.TU.utg1358.6	1	evm.utg1358.6
evm.TU.utg1358.7	1	evm.utg1358.7
evm.TU.utg1358.8	1	evm.utg1358.8
evm.TU.utg1358.9	1	evm.utg1358.9
evm.TU.utg135859.1	1	evm.utg135859.1
evm.TU.utg135859.2	1	evm.utg135859.2
evm.TU.utg13597.1	1	evm.utg13597.1
evm.TU.utg13597.10	1	evm.utg13597.10
evm.TU.utg13597.11	1	evm.utg13597.11
evm.TU.utg13597.12	3	evm.utg13597.12,evm.utg13597.12.1.5c22ea54,evm.utg13597.12.2.5c22ea54
evm.TU.utg13597.13	1	evm.utg13597.13
evm.TU.utg13597.14	1	evm.utg13597.14
evm.TU.utg13597.2	1	evm.utg13597.2
evm.TU.utg13597.3	1	evm.utg13597.3
evm.TU.utg13597.4	1	evm.utg13597.4
evm.TU.utg13597.5	1	evm.utg13597.5
evm.TU.utg13597.6	1	evm.utg13597.6
evm.TU.utg13597.7	1	evm.utg13597.7
evm.TU.utg13597.8	1	evm.utg13597.8
evm.TU.utg13597.9	1	evm.utg13597.9
evm.TU.utg13607.1	1	evm.utg13607.1
evm.TU.utg13607.2	1	evm.utg13607.2
evm.TU.utg13607.3	1	evm.utg13607.3
evm.TU.utg13607.4	1	evm.utg13607.4
evm.TU.utg13607.5	1	evm.utg13607.5
evm.TU.utg13607.6	1	evm.utg13607.6
evm.TU.utg13607.7	1	evm.utg13607.7
evm.TU.utg13607.8	1	evm.utg13607.8
evm.TU.utg13607.9	1	evm.utg13607.9
evm.TU.utg1363.1	1	evm.utg1363.1
evm.TU.utg1363.10	1	evm.utg1363.10
evm.TU.utg1363.11	1	evm.utg1363.11
evm.TU.utg1363.12	1	evm.utg1363.12
evm.TU.utg1363.13	1	evm.utg1363.13
evm.TU.utg1363.14	1	evm.utg1363.14
evm.TU.utg1363.15	1	evm.utg1363.15
evm.TU.utg1363.16	1	evm.utg1363.16
evm.TU.utg1363.17	1	evm.utg1363.17
evm.TU.utg1363.18	1	evm.utg1363.18
evm.TU.utg1363.19	1	evm.utg1363.19
evm.TU.utg1363.2	3	evm.utg1363.2,evm.utg1363.2.1.5c22ea60,evm.utg1363.2.2.5c22ea60
evm.TU.utg1363.20	1	evm.utg1363.20
evm.TU.utg1363.21	1	evm.utg1363.21
evm.TU.utg1363.22	1	evm.utg1363.22
evm.TU.utg1363.23	1	evm.utg1363.23
evm.TU.utg1363.24	1	evm.utg1363.24
evm.TU.utg1363.25	1	evm.utg1363.25
evm.TU.utg1363.26	1	evm.utg1363.26
evm.TU.utg1363.27	1	evm.utg1363.27
evm.TU.utg1363.28	1	evm.utg1363.28
evm.TU.utg1363.29	2	evm.utg1363.29,evm.utg1363.29.1.5c22ea61
evm.TU.utg1363.3	1	evm.utg1363.3
evm.TU.utg1363.30	3	evm.utg1363.30,evm.utg1363.30.1.5c22ea66,evm.utg1363.30.1.5c22ea66.1.5c278fe8
evm.TU.utg1363.31	1	evm.utg1363.31
evm.TU.utg1363.32	1	evm.utg1363.32
evm.TU.utg1363.33	1	evm.utg1363.33
evm.TU.utg1363.34	1	evm.utg1363.34
evm.TU.utg1363.35	1	evm.utg1363.35
evm.TU.utg1363.36	2	evm.utg1363.36.1.5c22ea66,evm.utg1363.36
