mrna_id	protein_length
evm.utg386.13	1202
evm.utg386.14	570
evm.utg386.15.1.5c22f01c	586
evm.utg386.15.2.5c22f01c	568
evm.utg386.15	524
evm.utg386.16	182
evm.utg386.17	766
evm.utg386.17.1.5c22f01b	746
evm.utg386.18	147
evm.utg386.19	1048
evm.utg386.20	101
evm.utg386.21	126
evm.utg386.22.1.5c22f01b	554
evm.utg386.22	731
evm.utg386.23	390
evm.utg386.24	375
evm.utg386.25	333
evm.utg386.26	210
evm.utg386.27	241
evm.utg386.27.1.5c22f01d	241
evm.utg386.28	405
evm.utg386.28.1.5c22f01d	364
evm.utg386.29	376
evm.utg386.30	376
evm.utg386.31	455
evm.utg386.32	405
evm.utg386.33	531
evm.utg386.34	109
evm.utg386.35	265
evm.utg386.36	190
evm.utg386.37	85
evm.utg386.38	222
evm.utg386.39	340
evm.utg386.40	596
evm.utg386.41	324
evm.utg386.42.1.5c22f01e	121
evm.utg386.42	153
evm.utg386.43	391
evm.utg386.43.1.5c22f01b	389
evm.utg386.44	826
evm.utg386.45	220
evm.utg386.46	114
evm.utg386.47	252
evm.utg386.48	547
evm.utg386.49	202
evm.utg386.50	290
evm.utg386.51	189
evm.utg386.52	117
evm.utg388.1	253
evm.utg388.2	480
evm.utg388.3	167
evm.utg388.4	326
evm.utg388.5	558
evm.utg388.6	275
evm.utg388.7	361
utg388.evm.utg820.12.mrna7	77
evm.utg388.8	339
evm.utg388.9	209
evm.utg388.10	993
evm.utg388.11	163
evm.utg388.12	441
evm.utg388.13	1242
utg388.equina_smart_337793.mrna2	108
utg388.equina_smart_1411185.mrna1	375
utg388.equina_smart_563588.mrna1	108
utg388.equina_smart_1411194.mrna1	70
utg388.equina_smart_1411195.mrna1	140
evm.utg388.14	344
evm.utg388.15	92
evm.utg388.16	182
evm.utg388.17	441
evm.utg388.18	542
evm.utg389.1	257
utg389.equina_smart_950513.mrna1	296
evm.utg389.2	2006
evm.utg389.3	518
evm.utg389.3.1.5c22f02f	454
evm.utg389.3.2.5c22f02f	424
evm.utg389.4	245
evm.utg389.5	375
evm.utg389.6	1115
utg389.equina_smart_1495230.mrna3	180
evm.utg389.7	404
evm.utg389.8	319
evm.utg389.9	98
evm.utg389.10	310
evm.utg389.11	340
evm.utg389.12	913
evm.utg389.12.1.5c22f032	816
evm.utg389.12.2.5c22f032	701
utg389.evm.utg144.66.mrna2	218
utg389.evm.utg3676.53.mrna4	370
evm.utg389.13	987
evm.utg389.14	339
evm.utg389.15	188
evm.utg389.16	144
evm.utg389.17	133
evm.utg389.18	207
evm.utg389.19	74
evm.utg389.20	745
evm.utg389.21	248
utg389.equina_smart_115983.mrna6	425
evm.utg389.22	82
evm.utg389.23	204
evm.utg389.24	1233
evm.utg389.25	234
evm.utg389.26	346
evm.utg389.27	121
evm.utg389.28	271
evm.utg389.29	198
evm.utg389.30	256
evm.utg389.31	177
evm.utg389.32	176
evm.utg389.33	326
evm.utg389.34	112
evm.utg389.35	148
evm.utg389.36	171
evm.utg389.37	357
evm.utg389.38	195
utg389.equina_smart_1646583.mrna1	490
evm.utg389.39	457
utg389.equina_smart_1411265.mrna1	233
evm.utg389.40	321
evm.utg389.41	202
evm.utg389.42	225
evm.utg389.43	367
evm.utg389.44	433
evm.utg389.45	217
evm.utg389.46	167
evm.utg389.47	455
evm.utg389.48	649
evm.utg389.49	69
evm.utg389.50	180
utg389.equina_smart_1145485.mrna1	93
evm.utg389.51	161
evm.utg389.53	252
evm.utg389.54	827
evm.utg389.55	312
evm.utg389.56	331
evm.utg389.57	142
evm.utg389.58	203
evm.utg389.59	1357
evm.utg389.60	602
evm.utg389.61	370
utg389.evm.utg48.47.mrna2	192
evm.utg389.62	441
evm.utg389.63	708
evm.utg389.64	293
evm.utg389.64.1.5c22f030	353
evm.utg389.64.2.5c22f030	257
evm.utg389.64.2.5c22f030.1.5c279485	197
evm.utg389.65	1049
evm.utg389.66	921
utg389.equina_smart_1411282.mrna1	426
evm.utg389.67	167
evm.utg389.68	150
utg389.equina_smart_912362.mrna1	132
evm.utg389.69	1655
evm.utg389.70	871
evm.utg389.71	136
evm.utg389.72	116
evm.utg389.73	143
evm.utg389.74	305
evm.utg389.75	144
evm.utg389.76	146
evm.utg389.77	259
evm.utg389.78	77
evm.utg389.79	296
evm.utg389.80	128
evm.utg389.81	285
evm.utg389.82	299
evm.utg389.83	296
evm.utg389.84	88
evm.utg389.85	301
evm.utg389.86	676
utg389.evm.utg1897.22.mrna2	143
utg389.equina_smart_1611950.mrna7	458
utg389.equina_smart_907572.mrna5	415
evm.utg389.87	295
evm.utg389.88	259
evm.utg389.89	108
evm.utg389.90	309
evm.utg389.91	300
evm.utg389.92	296
evm.utg389.93	299
utg389.evm.utg324.133.mrna2	147
evm.utg389.94	275
evm.utg389.95	304
evm.utg389.96	296
evm.utg389.97	1248
evm.utg389.97.1.5c22f033	1260
evm.utg389.97.3.5c22f033.1.5c279488	797
evm.utg389.97.2.5c22f033.2.5c279488	761
evm.utg389.97.2.5c22f033	1058
evm.utg389.97.3.5c22f033	1111
evm.utg389.98	371
evm.utg389.99	777
evm.utg389.100	454
evm.utg389.101	270
evm.utg389.101.1.5c22f031	200
evm.utg389.102	489
evm.utg389.103	444
evm.utg389.104	214
evm.utg389.105	498
evm.utg389.106	514
evm.utg389.106.1.5c22f031	468
evm.utg389.106.2.5c22f031	528
evm.utg389.106.3.5c22f031	482
evm.utg389.106.1.5c22f031.1.5c279486	353
evm.utg389.107	406
evm.utg389.107.1.5c22f032	406
evm.utg389.107.2.5c22f032	351
evm.utg395.1	339
evm.utg395.2	124
evm.utg395.3	258
evm.utg395.4	432
evm.utg395.5	375
evm.utg395.6	411
evm.utg395.7	125
evm.utg395.8	466
evm.utg395.9	94
evm.utg395.10	169
evm.utg395.11	872
evm.utg395.12	73
evm.utg395.13	106
evm.utg395.14	211
evm.utg395.15	819
evm.utg395.16	116
evm.utg395.17	441
evm.utg395.18	95
evm.utg395.19	217
evm.utg395.20	298
evm.utg395.21	182
evm.utg395.22	819
evm.utg395.23	688
evm.utg395.24	119
evm.utg395.25	340
evm.utg395.26	271
evm.utg395.27	67
evm.utg395.28	356
evm.utg395.29	70
evm.utg395.30	188
evm.utg395.31	390
evm.utg395.32	344
evm.utg395.33	380
evm.utg395.34	118
evm.utg395.35	159
evm.utg395.36	123
evm.utg395.37	69
evm.utg395.38	235
evm.utg395.39	117
evm.utg395.40	256
evm.utg395.43	88
evm.utg395.44	280
evm.utg395.45	122
evm.utg395.46	235
utg395.equina_smart_557176.mrna4	269
evm.utg395.47	333
evm.utg395.48	664
evm.utg395.49	81
evm.utg395.50	126
evm.utg395.51	180
evm.utg395.52	324
evm.utg395.53	158
evm.utg395.54	259
evm.utg395.55	638
evm.utg395.56	95
evm.utg395.57	82
evm.utg395.58	106
evm.utg395.59	379
evm.utg395.60	148
evm.utg395.61	189
utg395.equina_smart_381641.mrna6	613
evm.utg395.62	458
evm.utg395.63	446
evm.utg395.64	248
evm.utg395.65	332
evm.utg395.66	259
evm.utg395.67	188
evm.utg395.68	133
evm.utg395.69	424
utg395.equina_smart_307958.mrna1	406
evm.utg401.1	510
evm.utg401.2	127
evm.utg401.3	1241
utg401.equina_smart_170331.mrna10	75
evm.utg401.4	332
evm.utg401.5	309
evm.utg401.6	520
evm.utg401.6.1.5c22f044	452
evm.utg401.6.2.5c22f044	445
evm.utg401.7	579
evm.utg401.8	222
evm.utg401.9	486
evm.utg401.10	583
evm.utg401.11	94
evm.utg401.12	543
evm.utg401.13	550
utg401.equina_smart_1609707.mrna2	520
evm.utg401.14	200
evm.utg401.15	240
evm.utg401.16	527
evm.utg401.17	338
evm.utg401.18	230
evm.utg401.19	341
evm.utg401.20	1203
evm.utg401.21	1544
evm.utg401.22	478
evm.utg401.23	104
evm.utg401.25	139
evm.utg401.24	100
evm.utg401.26	918
evm.utg401.27	286
evm.utg401.28	881
utg401.equina_smart_1411578.mrna1	86
evm.utg401.29	208
evm.utg401.30	474
evm.utg401.31	1672
evm.utg401.32.1.5c22f045	470
evm.utg401.32	480
evm.utg401.33	469
evm.utg401.34	352
evm.utg401.34.1.5c22f045	284
evm.utg401.34.2.5c22f045	259
evm.utg401.35	562
evm.utg401.36	644
evm.utg401.37	309
evm.utg401.38	315
evm.utg401.39	215
evm.utg401.40	209
evm.utg401.40.1.5c22f045	158
evm.utg401.41	934
evm.utg401.41.1.5c22f046	658
evm.utg401.42	217
evm.utg401.43	125
evm.utg401.44	581
evm.utg401.45	1761
evm.utg401.45.1.5c22f046	1312
evm.utg401.45.1.5c22f046.1.5c279498	940
evm.utg401.45.2.5c22f046	1281
evm.utg401.46	1301
evm.utg401.47	463
evm.utg401.47.1.5c22f046	463
evm.utg401.48	608
evm.utg401.49	403
evm.utg401.50	386
evm.utg401.50.1.5c22f046	386
evm.utg401.50.2.5c22f047	386
utg401.equina_smart_1411512.mrna1	587
utg401.equina_smart_1621439.mrna1	122
evm.utg401.51	478
evm.utg401.52	453
evm.utg401.52.1.5c22f047	343
evm.utg401.53	522
evm.utg401.54	454
evm.utg401.55	312
evm.utg401.56	98
evm.utg401.57	212
evm.utg401.58	1159
evm.utg401.59	1135
evm.utg401.60.1.5c22f047	726
evm.utg401.60.2.5c22f048	820
evm.utg401.60	820
evm.utg401.60.3.5c22f048	805
evm.utg401.60.1.5c22f047.1.5c279499	726
utg401.equina_smart_727938.mrna1	176
utg401.equina_smart_1621374.mrna2	37
evm.utg401.61.3.5c22f052	964
evm.utg401.61	1090
evm.utg401.61.1.5c22f051	984
evm.utg401.61.2.5c22f052	978
utg401.equina_smart_1018742utrorf.mrna1	107
evm.utg401.62	1159
evm.utg401.63	74
evm.utg401.64	133
evm.utg401.65	266
evm.utg401.66	105
evm.utg401.67	857
evm.utg401.68	940
evm.utg401.69	1370
evm.utg401.70	385
evm.utg401.71	584
evm.utg401.72	114
evm.utg401.73	1565
evm.utg401.74	415
evm.utg401.75	746
evm.utg401.76	948
evm.utg401.77	3917
evm.utg401.78	182
evm.utg401.79	161
evm.utg401.80	325
evm.utg401.81	298
evm.utg401.82	318
evm.utg401.83	115
evm.utg401.84	118
evm.utg402.1	308
evm.utg402.1.1.5c22f050	265
evm.utg402.1.1.5c22f050.1.5c2794a0	197
evm.utg402.2	694
evm.utg402.3	339
evm.utg402.4	501
evm.utg402.5	123
evm.utg402.6	195
evm.utg402.7	933
utg402.equina_smart_44292.mrna1	593
evm.utg402.8	245
evm.utg402.9	204
evm.utg402.10	495
evm.utg402.10.1.5c22f051	390
evm.utg402.11	708
evm.utg402.12	1293
evm.utg402.13	370
evm.utg402.14	540
utg402.equina_smart_281072.mrna1	308
evm.utg402.15	646
evm.utg402.16	220
evm.utg402.17	1187
evm.utg402.18	322
evm.utg402.19	165
evm.utg402.20	1471
evm.utg402.21	426
evm.utg402.22	493
evm.utg402.23	121
evm.utg402.24	161
evm.utg402.25	367
evm.utg402.26	157
evm.utg402.27	239
evm.utg402.28	639
evm.utg402.29	181
evm.utg402.32	139
evm.utg402.33	99
evm.utg402.34	155
evm.utg402.35	296
evm.utg402.36	87
utg402.evm.utg1271.54.mrna2	229
evm.utg402.37	300
evm.utg405.1	90
evm.utg405.2	494
evm.utg405.3	556
evm.utg405.4	212
evm.utg405.5	1603
evm.utg405.6	258
evm.utg405.7	1171
evm.utg405.8	476
evm.utg405.9	588
evm.utg405.10	101
evm.utg405.11	596
evm.utg405.12	277
evm.utg405.13	776
evm.utg405.13.1.5c22f05c	623
evm.utg405.14	2756
evm.utg405.14.1.5c22f05a	2232
evm.utg405.15	1845
evm.utg405.15.1.5c22f05c	1616
evm.utg405.16	311
evm.utg405.17	80
evm.utg405.18	97
evm.utg405.19	309
evm.utg405.20	938
evm.utg405.20.1.5c22f05c	662
evm.utg405.21	163
evm.utg405.22	749
evm.utg405.23	132
evm.utg405.24	176
evm.utg405.25	471
evm.utg405.26	544
evm.utg405.27	290
evm.utg405.28	1383
evm.utg405.29	1263
evm.utg405.30	399
evm.utg405.31	1109
evm.utg405.32	420
evm.utg405.33	836
evm.utg405.34	688
evm.utg405.35.1.5c22f05d	1178
evm.utg405.35.2.5c22f05d	1163
evm.utg405.35	1206
evm.utg405.35.3.5c22f05d	1190
evm.utg405.36	278
evm.utg405.37	216
evm.utg405.38	776
evm.utg405.38.1.5c22f05a	600
evm.utg405.39	289
evm.utg405.40	521
evm.utg405.41	949
evm.utg405.42	224
evm.utg405.43	418
evm.utg405.44	651
evm.utg405.45	768
evm.utg405.46	487
evm.utg405.47	471
evm.utg405.48.49.50	695
evm.utg405.51	245
evm.utg405.52	731
evm.utg405.53	656
evm.utg405.55	195
evm.utg405.56	419
evm.utg405.57	624
evm.utg405.58	519
evm.utg405.59	69
evm.utg405.60	212
evm.utg405.61	745
evm.utg405.62	260
evm.utg405.63	1374
evm.utg405.64	217
evm.utg405.65	978
evm.utg405.66	1024
evm.utg405.67	165
evm.utg405.68	106
evm.utg405.69	140
evm.utg405.70	69
evm.utg405.71	348
evm.utg405.72	340
evm.utg405.73	553
evm.utg405.74	659
evm.utg405.75	77
evm.utg405.76	922
evm.utg405.77	510
evm.utg405.77.1.5c22f05b	505
evm.utg405.78	219
evm.utg405.79.1.5c22f05b	150
evm.utg405.79	164
evm.utg405.80	487
evm.utg405.81	966
evm.utg405.82	491
evm.utg405.83	168
evm.utg405.84	156
evm.utg405.85	166
evm.utg405.86	166
evm.utg405.87	447
evm.utg405.88	641
evm.utg405.89	177
evm.utg405.90	477
utg405.evm.utg2716.12.mrna1	83
evm.utg405.91	185
evm.utg405.92	317
evm.utg405.93	147
evm.utg407.1	343
evm.utg407.2	822
evm.utg407.3	123
evm.utg407.4	186
utg407.equina_smart_948686.mrna6	1158
evm.utg407.6	81
evm.utg407.7	104
evm.utg407.8	483
evm.utg407.9	731
evm.utg407.10	132
evm.utg407.11	263
evm.utg407.11.1.5c22f063	186
evm.utg407.12	2845
evm.utg407.12.1.5c22f064	2012
evm.utg407.12.2.5c22f064	2852
evm.utg407.13	160
evm.utg407.14	319
evm.utg407.15	496
evm.utg407.16	185
evm.utg407.17	388
evm.utg407.18	193
evm.utg408.1	325
evm.utg408.2	489
evm.utg408.3	674
evm.utg408.4.1.5c22f064	314
evm.utg408.4	308
evm.utg408.5	526
evm.utg408.6	848
evm.utg408.7	451
evm.utg408.8	255
evm.utg408.8.1.5c22f064	209
evm.utg408.9	821
evm.utg408.10	1541
evm.utg408.11	866
evm.utg408.12	572
evm.utg408.13	181
evm.utg408.14	671
evm.utg408.15	536
evm.utg408.16	136
evm.utg408.17	73
evm.utg408.18	1028
evm.utg408.18.1.5c22f065	1028
evm.utg408.18.2.5c22f065	741
evm.utg408.19	187
evm.utg408.20	821
evm.utg408.21	798
evm.utg408.22	984
evm.utg408.23	105
evm.utg408.24	492
evm.utg408.25	374
evm.utg408.26	144
evm.utg408.27	591
evm.utg408.28	176
evm.utg408.29	148
evm.utg408.30	357
evm.utg408.31	493
evm.utg408.32	463
evm.utg408.33	189
evm.utg408.34	399
evm.utg408.35	226
evm.utg408.36	301
evm.utg408.37	100
evm.utg408.38	158
evm.utg408.39	113
evm.utg408.40	275
evm.utg408.41	176
evm.utg408.42	627
evm.utg408.43	619
evm.utg408.44	125
evm.utg408.45	125
evm.utg408.46	86
evm.utg408.47	357
evm.utg408.48	523
evm.utg408.49	421
evm.utg408.49.1.5c22f065	439
evm.utg408.49.2.5c22f065	421
evm.utg408.49.1.5c2794b3	327
evm.utg410.1	168
evm.utg410.2	283
evm.utg410.3	236
evm.utg410.4	165
evm.utg410.5	1432
evm.utg410.6	192
evm.utg410.7	72
evm.utg410.8	262
evm.utg410.9	134
utg410.equina_smart_1867654.mrna11	43
evm.utg410.10	75
utg410.equina_smart_1411840.mrna1	60
evm.utg410.11	288
evm.utg410.12	118
evm.utg410.13	267
evm.utg410.14	440
evm.utg410.15	478
evm.utg410.16	430
utg410.equina_smart_907572.mrna1	415
utg410.equina_smart_1611950.mrna2	458
evm.utg411.1	106
evm.utg411.2	191
evm.utg411.3	467
evm.utg411.4	637
evm.utg411.5	370
evm.utg411.6	621
evm.utg411.7	689
evm.utg411.7.1.5c22f070	647
evm.utg411.8	209
evm.utg411.8.1.5c22f070	192
evm.utg411.8.2.5c22f070	197
evm.utg411.9	887
evm.utg411.10	81
utg411.equina_smart_1411875.mrna1	92
evm.utg411.11	1151
evm.utg411.11.1.5c22f078	1156
evm.utg411.12	635
evm.utg411.12.1.5c22f071	646
evm.utg411.13	219
evm.utg411.14	349
evm.utg411.15	169
evm.utg411.15.1.5c22f071	213
evm.utg411.15.1.5c22f071.1.5c2794bd	151
evm.utg411.16	394
evm.utg411.17	125
evm.utg411.18	133
evm.utg411.19	589
evm.utg411.20	1446
evm.utg411.21	721
evm.utg411.22	328
evm.utg411.23	307
evm.utg411.24	803
evm.utg411.25	870
evm.utg411.26	418
evm.utg411.27	182
evm.utg411.28	553
evm.utg411.29	158
evm.utg411.29.1.5c22f071	112
evm.utg411.29.1.5c22f071.1.5c2794bd	88
evm.utg411.30	581
evm.utg411.31	557
evm.utg411.32	220
evm.utg411.33	111
evm.utg411.34	345
evm.utg411.35	707
evm.utg411.36	244
evm.utg411.37	974
evm.utg411.38	723
evm.utg411.38.1.5c22f072	597
evm.utg411.38.2.5c22f072	672
evm.utg411.38.3.5c22f072	744
evm.utg411.39	1175
evm.utg411.39.1.5c22f072	1158
evm.utg411.39.2.5c22f072	879
evm.utg411.39.3.5c22f072	834
evm.utg411.39.2.5c22f072.1.5c2794be	725
evm.utg411.39.3.5c22f072.2.5c2794be	606
evm.utg411.40	318
evm.utg411.40.1.5c22f078	246
evm.utg411.41	304
evm.utg411.42	253
evm.utg411.43	253
evm.utg411.44	230
evm.utg411.45	695
evm.utg411.45.1.5c22f073	561
evm.utg411.46	568
utg411.equina_smart_1740824.mrna1	239
evm.utg411.47	422
evm.utg411.47.1.5c22f073	390
evm.utg411.47.2.5c22f073	346
evm.utg411.47.3.5c22f073	314
evm.utg411.48	331
evm.utg411.49	365
evm.utg411.50	181
evm.utg411.51	205
evm.utg411.52	294
utg411.equina_smart_650468.mrna1	367
evm.utg411.53.1.5c2794c4	556
evm.utg411.53	720
evm.utg411.54	70
evm.utg411.55	106
evm.utg411.56	938
evm.utg411.56.1.5c22f073	814
evm.utg411.56.2.5c22f073	965
evm.utg411.56.3.5c22f074	881
evm.utg411.57	931
utg411.equina_smart_402759.mrna1	561
evm.utg411.58	944
evm.utg411.59	567
evm.utg411.59.1.5c22f079	567
evm.utg411.60.1.5c22f079	1257
evm.utg411.60	1403
evm.utg411.61	419
evm.utg411.61.1.5c22f074	319
evm.utg411.61.1.5c22f074.1.5c2794bf	279
evm.utg411.61.2.5c22f074	382
evm.utg411.62	483
utg411.equina_smart_1533327.mrna1	50
evm.utg411.63	139
evm.utg411.64	144
evm.utg411.65	160
evm.utg411.66	259
evm.utg411.66.1.5c2794bf	220
evm.utg411.67	438
evm.utg411.68	1894
evm.utg411.69	252
evm.utg411.70	137
evm.utg411.71	337
evm.utg411.72	346
evm.utg411.75	1253
evm.utg411.76	402
evm.utg411.77	89
evm.utg411.78	330
evm.utg411.79	434
evm.utg411.80	355
evm.utg411.81	115
evm.utg411.82	751
evm.utg411.83	1461
evm.utg411.84	2030
evm.utg411.85	2311
evm.utg411.86	1169
evm.utg411.87	127
evm.utg411.88	733
evm.utg411.89	1184
evm.utg411.90	1268
evm.utg411.91	1029
evm.utg411.91.1.5c22f07a	846
evm.utg411.92	795
evm.utg411.92.1.5c22f07a	741
utg411.evm.utg648.3.mrna7	179
evm.utg411.93	407
evm.utg411.94	213
evm.utg411.95	899
evm.utg411.96	1032
evm.utg411.97	207
evm.utg411.98	323
evm.utg411.99	220
evm.utg411.100	448
evm.utg411.101	700
evm.utg411.102	1200
evm.utg411.103	1823
evm.utg411.104	1076
evm.utg411.105	424
evm.utg411.106	73
evm.utg411.107	842
evm.utg411.108	254
evm.utg411.109	196
evm.utg411.110	1203
evm.utg411.111	76
evm.utg411.112	67
evm.utg411.113	513
utg411.equina_smart_1740983.mrna1	68
evm.utg411.114	354
evm.utg411.114.1.5c22f075	358
evm.utg411.114.2.5c22f075	306
evm.utg411.114.3.5c22f075	270
evm.utg411.116	999
evm.utg411.117	1892
evm.utg411.118	426
evm.utg411.118.1.5c22f076	397
evm.utg411.119	244
evm.utg411.120	367
evm.utg411.121	227
evm.utg411.122	113
evm.utg411.123	152
evm.utg411.124	121
evm.utg411.124.1.5c22f07c	129
evm.utg411.125	359
evm.utg411.126	118
evm.utg411.127	514
evm.utg411.127.1.5c22f076	406
evm.utg411.128	159
evm.utg411.129	295
evm.utg411.130	486
evm.utg411.130.1.5c22f076	426
evm.utg411.131	243
evm.utg411.132	171
evm.utg411.133	252
evm.utg411.136	301
evm.utg411.137	617
evm.utg411.138	395
evm.utg411.138.1.5c22f077	355
evm.utg411.138.1.5c22f077.1.5c2794c1	270
evm.utg411.139	718
evm.utg411.140	784
evm.utg411.141	108
evm.utg411.142	462
evm.utg411.142.1.5c22f077	460
evm.utg411.143	256
evm.utg411.144	256
evm.utg411.144.1.5c22f077	205
evm.utg411.145	359
evm.utg411.146	170
evm.utg411.147	166
evm.utg411.148	987
evm.utg411.149	354
evm.utg411.150	85
evm.utg411.151	69
evm.utg411.152	370
evm.utg413.1	126
evm.utg413.2	299
evm.utg413.3	1175
utg413.equina_smart_1412293.mrna1	181
utg413.equina_smart_1412294.mrna1	544
utg413.equina_smart_1412346.mrna1	262
utg413.equina_smart_1412310.mrna1	138
utg413.equina_smart_1412298.mrna1	368
utg413.equina_smart_1412299utrorf.mrna1	122
utg413.equina_smart_1412304.mrna1	369
utg413.equina_smart_1466543.mrna2	61
utg413.equina_smart_1412310.mrna2	138
utg413.equina_smart_1412312.mrna1	154
utg413.equina_smart_650325.mrna1	162
utg413.equina_smart_1412313.mrna1	155
utg413.equina_smart_976031.mrna1	158
utg413.equina_smart_733263.mrna1	261
utg413.equina_smart_745625.mrna1	101
evm.utg413.4	494
utg413.equina_smart_1412322.mrna1	274
evm.utg413.5	1461
evm.utg413.6	338
evm.utg413.7	506
evm.utg413.8	295
evm.utg413.9	3180
evm.utg413.10.1.5c22f07c	323
evm.utg413.10.2.5c22f07d	321
evm.utg413.10.3.5c22f07d	323
evm.utg413.10.4.5c22f07d	321
evm.utg413.10	321
evm.utg413.10.5.5c22f07d	343
evm.utg413.10.6.5c22f07d	321
evm.utg413.10.7.5c22f07d	321
evm.utg413.11	390
evm.utg413.12	229
evm.utg413.12.1.5c22f07f	372
evm.utg413.13.1.5c22f07d	359
evm.utg413.13	359
evm.utg413.14	200
evm.utg413.15	273
evm.utg413.16	296
evm.utg413.17	312
evm.utg413.18.1.5c22f07e	391
evm.utg413.18	509
evm.utg413.19	1847
evm.utg413.19.1.5c22f07f	1805
evm.utg413.19.1.5c22f07f.1.5c2794c8	1805
evm.utg413.20	1254
evm.utg413.21	555
evm.utg413.22	89
evm.utg413.23	482
evm.utg413.24	135
evm.utg413.25	562
evm.utg413.26	783
evm.utg413.27.1.5c22f07f	561
evm.utg413.27	711
evm.utg413.28	740
evm.utg413.29	87
evm.utg413.30.2.5c22f07e	831
evm.utg413.30.3.5c22f07e.1.5c2794c8	1127
evm.utg413.30	941
evm.utg413.30.1.5c22f07e	782
evm.utg413.30.3.5c22f07e	871
evm.utg413.31	615
evm.utg413.32	89
evm.utg413.33	240
evm.utg413.34	225
evm.utg413.35	234
evm.utg413.36	123
evm.utg413.37	253
evm.utg413.38	592
evm.utg413.39	254
evm.utg413.40	281
evm.utg413.41	564
evm.utg413.42	434
evm.utg413.43	233
evm.utg413.44	831
evm.utg413.45	686
evm.utg413.46	452
evm.utg413.47	258
evm.utg413.48	346
evm.utg413.49	2042
evm.utg413.50	350
evm.utg413.50.1.5c22f080	300
evm.utg413.51	110
evm.utg413.52	255
evm.utg413.53	121
evm.utg413.54	125
evm.utg413.55	124
evm.utg415.1	122
evm.utg415.2	93
evm.utg415.3	207
evm.utg415.4	139
evm.utg415.5	434
evm.utg415.6	512
evm.utg415.7	75
evm.utg415.8	322
evm.utg415.8.1.5c22f094	324
evm.utg415.8.2.5c22f094	297
evm.utg415.8.3.5c22f094	299
evm.utg415.9	262
evm.utg415.10	775
evm.utg415.11	294
evm.utg415.12	148
evm.utg415.13	448
evm.utg415.14	113
evm.utg415.15	816
utg415.equina_smart_1415687.mrna2	246
evm.utg415.16	746
evm.utg415.17	388
evm.utg415.18	230
evm.utg415.19	74
evm.utg415.20	258
evm.utg415.21	375
evm.utg415.22	407
evm.utg415.23	75
evm.utg415.24	577
evm.utg415.25	187
evm.utg415.26	395
evm.utg415.27	4057
evm.utg415.27.1.5c22f095	4048
utg415.equina_smart_1415896.mrna2	672
utg415.evm.utg498.4.mrna2	328
utg415.equina_smart_1412598.mrna1	384
utg415.equina_smart_1412419.mrna1	869
utg415.equina_smart_23409.mrna1	690
utg415.equina_smart_746959.mrna1	273
utg415.equina_smart_1412613.mrna1	226
utg415.equina_smart_445360.mrna1	90
utg415.equina_smart_816806.mrna1	86
utg415.equina_smart_1412428.mrna1	83
utg415.equina_smart_1806938.mrna1	76
utg415.equina_smart_1412431.mrna1	935
utg415.equina_smart_1412435.mrna1	137
utg415.equina_smart_1412439.mrna1	40
utg415.equina_smart_1412596.mrna1	3336
evm.utg415.28	144
evm.utg415.29	143
evm.utg415.30	171
evm.utg415.30.1.5c22f084	155
evm.utg415.31	634
evm.utg415.32	473
evm.utg415.33	190
evm.utg415.34	609
evm.utg415.35	499
evm.utg415.36	867
evm.utg415.37	229
evm.utg415.38	78
evm.utg415.39	787
evm.utg415.40	652
evm.utg415.41	384
evm.utg415.42	273
evm.utg415.43	219
evm.utg415.44	151
evm.utg415.45	302
evm.utg415.46	714
evm.utg415.47	754
evm.utg415.47.1.5c22f085	707
evm.utg415.48	861
evm.utg415.49	220
evm.utg415.50	441
utg415.equina_smart_1412469.mrna1	431
evm.utg415.51	138
evm.utg415.52	208
evm.utg415.53	253
utg415.equina_smart_1412474.mrna1	257
evm.utg415.54	451
evm.utg415.54.1.5c22f086	510
evm.utg415.54.2.5c22f086	435
evm.utg415.55	279
evm.utg415.55.1.5c22f086	279
evm.utg415.56	366
evm.utg415.56.1.5c22f086	341
evm.utg415.57	74
evm.utg415.58	193
evm.utg415.59	374
evm.utg415.60	547
evm.utg415.61	184
evm.utg415.62	207
evm.utg415.63	981
evm.utg415.64	719
utg415.equina_smart_1601823.mrna1	66
evm.utg415.65	1001
evm.utg415.66	475
evm.utg415.66.1.5c22f087	543
evm.utg415.66.2.5c22f087	465
evm.utg415.66.3.5c22f087.1.5c2794cd	313
evm.utg415.66.3.5c22f087	378
evm.utg415.67	164
evm.utg415.68	616
evm.utg415.69	77
evm.utg415.70	166
evm.utg415.71	215
evm.utg415.72	213
evm.utg415.72.1.5c22f087	164
evm.utg415.73	486
evm.utg415.74	239
evm.utg415.75	4465
evm.utg415.76	258
evm.utg415.77	310
evm.utg415.78	290
evm.utg415.78.1.5c22f088	257
evm.utg415.79	1022
evm.utg415.80	178
evm.utg415.81	715
evm.utg415.82	444
evm.utg415.83	536
utg415.equina_smart_1602228.mrna1	93
evm.utg415.84	912
evm.utg415.85	604
evm.utg415.86	586
evm.utg415.87	245
evm.utg415.88	263
evm.utg415.89	597
evm.utg415.90	448
evm.utg415.91	386
utg415.evm.utg24941.10.mrna2	241
utg415.equina_smart_74569.mrna1	270
evm.utg415.92	619
evm.utg415.93	558
evm.utg415.94	700
evm.utg415.95	376
evm.utg415.96	327
evm.utg415.97	110
evm.utg415.97.1.5c22f088	95
evm.utg415.98	555
evm.utg415.99	399
