# Program:featureCounts v2.0.2; Command:"featureCounts" "-p" "-M" "-s" "0" "-T" "16" "-t" "exon" "-g" "gene_id" "-a" "equina_database/ref_index/genes.gtf" "-o" "featurecounts/A_Equina_Counts_unstranded.txt" "alignments/10.sorted.bam" "alignments/11.sorted.bam" "alignments/12.sorted.bam" "alignments/13.sorted.bam" "alignments/14.sorted.bam" "alignments/15.sorted.bam" "alignments/16.sorted.bam" "alignments/17.sorted.bam" "alignments/18.sorted.bam" "alignments/19.sorted.bam" "alignments/1.sorted.bam" "alignments/20.sorted.bam" "alignments/21.sorted.bam" "alignments/22.sorted.bam" "alignments/23.sorted.bam" "alignments/24.sorted.bam" "alignments/25.sorted.bam" "alignments/26.sorted.bam" "alignments/27.sorted.bam" "alignments/28.sorted.bam" "alignments/2.sorted.bam" "alignments/30.sorted.bam" "alignments/31.sorted.bam" "alignments/34.sorted.bam" "alignments/36.sorted.bam" "alignments/4.sorted.bam" "alignments/50.sorted.bam" "alignments/5.sorted.bam" "alignments/6.sorted.bam" "alignments/7.sorted.bam" "alignments/8.sorted.bam" "alignments/9.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/10.sorted.bam	alignments/11.sorted.bam	alignments/12.sorted.bam	alignments/13.sorted.bam	alignments/14.sorted.bam	alignments/15.sorted.bam	alignments/16.sorted.bam	alignments/17.sorted.bam	alignments/18.sorted.bam	alignments/19.sorted.bam	alignments/1.sorted.bam	alignments/20.sorted.bam	alignments/21.sorted.bam	alignments/22.sorted.bam	alignments/23.sorted.bam	alignments/24.sorted.bam	alignments/25.sorted.bam	alignments/26.sorted.bam	alignments/27.sorted.bam	alignments/28.sorted.bam	alignments/2.sorted.bam	alignments/30.sorted.bam	alignments/31.sorted.bam	alignments/34.sorted.bam	alignments/36.sorted.bam	alignments/4.sorted.bam	alignments/50.sorted.bam	alignments/5.sorted.bam	alignments/6.sorted.bam	alignments/7.sorted.bam	alignments/8.sorted.bam	alignments/9.sorted.bam
evm.TU.utg217.26	utg217;utg217;utg217	154441;155141;155485	154760;155392;155599	-;-;-	687	10035	79	323	1193	282	281	4261	2187	18	3264	42659	546	279	1780	67	337	227	1358	41	595	1805	1995	1209	6618	4796	2645	312	35	7	158	7875	3586
evm.TU.utg217.27	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	160729;160734;160734;161861;161861;161861;162550;162550;162550;163138;163138;163138;163548;163548;163548;164094;164094;164094;164627;164627;164627;165431;165431;165431;166090;166090;166090;166245;166245;166245;167391;167391;167391;168251;168251;168727;168727;169297;169297;169439;169439;169670;170040;170539;171228	160965;160965;160965;162033;162033;162033;162752;162752;162752;163256;163256;163256;163590;163590;163590;164187;164187;164187;164691;164691;164691;165556;165556;165556;166161;166161;166161;166301;166301;166301;167540;167540;167933;168331;168331;168900;168900;169360;169360;169510;169601;169740;170150;170759;171727	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3117	374	562	297	120	463	252	679	362	655	153	497	214	917	287	1025	249	551	581	196	516	529	444	133	190	337	373	308	237	341	191	235	370
tRNAscan-SE.tRNA.utg217.Ala(GGC).2	utg217	166985	167057	-	73	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
evm.TU.utg217.28	utg217;utg217;utg217	172156;173692;176952	173004;173910;177133	-;-;-	1250	1879	409	1310	639	854	1431	1540	1663	535	1450	1030	980	375	901	266	970	1341	1033	462	1073	2363	1458	1022	328	2970	1661	1575	287	547	1843	1498	658
evm.TU.utg217.29	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	177119;177416;178298;178958;179962;180090;180760;180945;181968;182373	177270;177462;178407;179136;179999;180144;180834;181049;182030;182762	+;+;+;+;+;+;+;+;+;+	1214	630	319	522	170	646	268	1153	869	277	178	458	258	490	834	545	417	387	728	205	317	954	178	122	363	470	669	717	185	132	245	866	1063
tRNAscan-SE.tRNA.utg217.Pseudo(GTT).1	utg217	179687	179764	-	78	2	2	0	0	0	0	0	2	7	2	0	0	16	1	12	0	6	14	6	7	11	0	0	6	6	2	6	4	0	0	7	0
evm.TU.utg217.30	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	182831;182831;183372;183592;183592;184110;184110;184281;184281;184913;184913	183463;183063;183463;183684;183684;184173;184173;184622;184622;185043;185043	-;-;-;-;-;-;-;-;-;-;-	1263	808	429	1048	328	514	1025	993	1060	413	471	777	550	361	962	210	475	1192	529	714	716	932	734	576	483	713	1173	657	658	509	802	1291	727
evm.TU.utg217.31	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	185092;185092;185092;186169;186169;186169;186736;186736;186736;186868;186868;186868;187064;187064;187064;187622;187622;187622;187820;187820;187820;187980;187980;188528;188528;188528;189050;189050;189050;190095;191353	185480;185480;185480;186228;186228;186228;186787;186787;186787;186959;186959;186959;187240;187240;187240;187735;187735;187735;187888;187888;188041;188041;188041;188591;188591;188591;189136;189503;189260;190128;191799	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2105	1756	1288	2170	1058	933	1376	1484	1972	1000	809	2126	725	950	1245	835	767	1287	1139	1480	1165	1937	2021	1785	971	2925	2683	2238	1193	1507	1645	1440	980
evm.TU.utg217.32	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	194999;195158;195653;195836;196328;196633;196862;197571;198337	195011;195248;195753;195903;196545;196715;197002;197926;198567	+;+;+;+;+;+;+;+;+	1302	75	39	91	53	20	69	47	82	12	78	100	22	126	81	54	54	75	58	21	70	177	88	61	14	53	112	41	83	26	69	9	13
evm.TU.utg217.33	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	204850;207246;207859;208611;209119;209662;210509;210956;211751;212075;212776	204870;207320;207951;208717;209186;209879;210591;211093;211965;212233;212995	+;+;+;+;+;+;+;+;+;+;+	1397	248	79	651	10	120	75	168	405	242	149	41	68	53	318	173	247	460	224	31	493	504	175	20	15	285	497	338	398	44	174	14	27
evm.TU.utg217.34	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	214902;214902;216107;216107;216333;216333;216688;216688;217059;217059;217443;217443;217918;217918;218383;218383;219173;219173;220834;222657;222657;223471;223471;224099;224099;224712;224712	215709;215709;216202;216202;216519;216519;216809;216809;217254;217254;217580;217580;218238;218238;218426;218426;219557;219557;220848;222809;222809;223578;223578;224239;224239;225075;225075	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3078	561	330	707	278	285	768	355	753	324	252	217	263	452	777	442	492	945	656	194	462	617	517	407	405	310	751	271	298	255	505	295	261
evm.TU.utg217.35	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	229833;231392;232082;232515;233078;233568;233855;234409;235179;235459;236237	230661;231630;232214;232664;233211;233663;233942;234608;235212;235776;236585	-;-;-;-;-;-;-;-;-;-;-	2570	140	77	170	523	391	547	133	185	310	316	5	649	97	110	345	412	1148	522	40	710	323	541	691	38	96	123	185	111	4	603	10	35
evm.TU.utg217.36	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	238599;238964;239267;239851;240430;240666;241071;241562;242037;242944;243541	238688;239113;239300;240050;240517;240755;241198;241717;242169;243182;243852	+;+;+;+;+;+;+;+;+;+;+	1620	70	3	81	618	1865	1664	31	37	1283	1430	5	688	489	62	1364	2266	1100	4123	33	977	2974	686	775	1	92	92	71	53	0	2443	12	0
evm.TU.utg217.37	utg217;utg217	250218;251555	251125;251768	+;+	1122	43	30	60	140	520	17	24	29	190	13	14	180	60	45	117	42	369	22	51	396	95	311	229	18	64	12	71	29	4	26	4	2
evm.TU.utg217.38	utg217;utg217;utg217	253764;254635;259238	254157;254773;259643	-;-;-	939	130	83	122	52	394	63	76	189	42	112	14	86	37	126	58	86	92	106	181	126	251	65	78	40	56	312	86	93	75	99	21	86
evm.TU.utg217.39	utg217;utg217;utg217;utg217;utg217	264443;264523;268398;269350;270131	264449;264682;268454;269423;270949	+;+;+;+;+	1117	1192	175	601	1530	2142	1361	389	507	569	1940	617	1289	536	488	1711	2374	678	2146	216	2443	2244	728	1473	576	1439	385	1471	25	207	1451	512	420
evm.TU.utg217.40	utg217	272641	273039	+	399	3	0	10	0	0	7	0	0	0	0	0	4	0	0	4	4	0	0	3	0	0	2	0	0	0	0	6	0	2	0	3	0
evm.TU.utg217.41	utg217	273141	273464	+	324	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	1	0	2	0	2	2	0	8	2	2	0	3	0	0	0	0	0
evm.TU.utg217.42	utg217;utg217;utg217;utg217	278371;280311;280585;281985	278461;280367;280658;282449	+;+;+;+	687	34	29	9	147	9	7	77	25	0	136	141	34	73	75	44	76	3	8	10	6	146	4	2	58	96	14	307	6	30	2	279	112
evm.TU.utg217.43	utg217;utg217;utg217;utg217	285633;286701;287674;288117	286113;286757;287722;288239	-;-;-;-	710	261	230	484	129	84	136	177	525	107	93	74	222	149	294	98	137	148	162	206	91	421	94	84	68	68	981	239	369	39	141	109	54
evm.TU.utg217.44	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	288460;290027;290680;291131;291547;291760;292608;292968;293499;294122;294505;294654;294860;295210	288944;290202;290819;291269;291659;291837;292673;293031;293566;294209;294569;294726;294934;296288	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2709	1089	1862	1902	1852	996	1158	1820	1332	1245	1367	1460	1400	1519	1243	1115	764	1155	1440	1289	1417	2643	1446	2228	1996	1448	1969	1476	1063	854	1453	2340	1379
evm.TU.utg217.45	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	296827;297691;297900;298537;298882;299230;299704;299898;300110;300696;300897;301246;301464;302264;302720	297182;297794;297993;298605;298948;299327;299731;299976;300155;300789;300967;301290;301538;302334;303129	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1707	564	262	606	343	290	725	363	778	369	219	378	589	352	1034	234	491	595	476	172	340	778	360	519	314	293	701	260	211	131	390	419	175
evm.TU.utg217.46	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	304401;304519;304519;304519;304818;304818;304818;305339;305339;305339;305339;305752;305752;305752;305752;306283;306283;306283;306283;306724;306724;306724;306724;307488;307488;307488;308164;308164;308164;308485;308603;308603;308603;309013;309013;309013	304735;304965;304735;304735;304965;304965;304965;305475;305475;305475;305475;305861;305861;305861;305861;306404;306404;306404;306404;306867;306867;306867;306961;307543;307543;307543;308516;308516;308227;308516;308637;308637;308637;309319;309319;309319	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1923	648	406	426	963	1551	877	1546	812	877	428	588	1488	1191	744	1279	619	1119	1152	197	979	3362	759	1991	621	609	459	309	333	218	631	673	430
evm.TU.utg217.47	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	310383;311060;311819;312391;312873;313563;314106;314511;315350	310451;311416;311925;312521;313003;313660;314238;314675;315601	+;+;+;+;+;+;+;+;+	1443	267	76	94	150	155	70	133	74	38	94	226	120	67	127	119	57	147	72	27	42	294	41	89	248	105	57	53	124	118	27	465	17
evm.TU.utg217.48	utg217	316776	317789	+	1014	4	4	8	9	0	4	2	4	5	4	3	0	7	2	0	12	16	2	0	2	10	12	2	0	0	30	9	17	4	8	2	0
evm.TU.utg217.49	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	319003;319411;321310;321310;321847;321847;322331;322331;322390;323225;323386;323386;323386;323773;323773;323773;323773;324225;324225;324395;324395;324395;324395;324720;324720;324720;324720;325297;325297;325297;325297;325814;325814;325814;325814;326261;326261;326261;326261;327541;327541;327541;327541;328515;328515;328515;328515;329156;329156;329156;329156;329587;329587;329587;329971;329971;329971;330649;330649;330649;331337;331337;331337;331971;331971;331971;336230;336230;336230	320715;320715;321423;321423;321972;321972;322516;322516;322516;323510;323510;323510;323510;324305;324305;323902;323902;324305;324305;324457;324457;324457;324457;324848;324848;324848;324848;325420;325420;325420;325420;325956;325956;325956;325956;327379;327379;327379;327379;327648;327648;327648;327648;328596;328596;328596;328596;329292;329292;329445;329292;329717;329717;329717;330061;330061;330061;330707;330707;330707;331385;331385;331385;332135;332135;332135;336677;336677;336677	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5959	80397	45673	41644	21335	56862	27313	109932	92983	23666	27701	38103	15721	26174	90571	52954	23849	18216	36269	26103	27260	84661	35486	29613	69415	61658	58897	58718	37877	21703	22984	58925	63760
evm.TU.utg217.50	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	335974;337497;337497;337583;337735;337735;337735;338566;338566;338566;339064;339064;339064;339270;339270;339270;340059;340059;340059;341044;341044;341044;341219;341219;341219;341831;341831;341831;341959;341959;341959;342233;342233;342233;342593;342593;342593;343118;343118;343118;344263;344263;344263;344886;344886;344886;345097;345097;345097;346519;346519;346519;346925;346925;346925;347466;347466;347466;348159;348159;348159;348933;348933;348933;349630;349630;349630;350634;350634;350634;350964;350964;350964;351423;351423;351423;352192;352192;352192;352978;352978;352978;353439;353439;353439;353852;353852;353852;354307;354307;354307;354983;354983;354983;355182;355182;355182;355529;355529;356063;356063	336010;337651;337651;337651;337881;337881;337881;338656;338656;338656;339134;339134;339134;339365;339365;339365;340124;340124;340124;341079;341079;341079;341287;341287;341287;341869;341869;341869;342085;342085;342085;342306;342306;342306;342712;342712;342712;343267;343267;343267;344382;344382;344382;344938;344938;344938;345154;345154;345154;346654;346654;346654;347030;347030;347030;347601;347601;347601;348232;348232;348232;349077;349077;349077;349783;349783;349783;350704;350704;350704;351052;351052;351052;351613;351613;351613;352246;352246;352246;353137;353137;353137;353528;353528;353528;353900;353900;353900;354464;354464;354464;355033;355033;355033;355229;355364;355229;355659;355659;357384;357384	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4810	1063	720	1702	541	1697	1376	1103	1169	1460	1036	557	687	1489	1402	1616	1253	1577	2458	812	1441	1640	1342	859	396	1514	1030	1062	920	750	1447	1159	636
evm.TU.utg217.51	utg217;utg217;utg217;utg217;utg217;utg217	358038;358253;358373;359466;359863;360411	358100;358264;358430;359515;359963;361014	-;-;-;-;-;-	888	680	193	3397	997	1353	2701	1030	1703	1649	2496	137	1113	498	1760	742	3002	10774	3080	211	3598	846	1824	1008	10	1782	1615	2915	3183	68	3282	43	42
evm.TU.utg217.52	utg217;utg217;utg217;utg217	361022;362808;363146;364925	361029;362874;363191;365751	-;-;-;-	948	17	2	67	30	41	107	12	46	47	49	6	36	62	30	46	79	160	103	9	97	121	91	75	0	32	48	54	25	10	76	6	8
evm.TU.utg217.53	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	369663;370101;371154;372821;373651;374826;375133;375956;376457;377046;377130;377381;377381;377625;377625;378331;378331;378331;378331;378680;378680;378680;378680;378907;378907;378907;379344;379344;379344;379344;379660;379660;379660;379660;379947;379947;379947;379947;380143;380143;380143;380143;380778;380778;380778;380778;381353;381353;381353;381353;382106;382106;382106;382106;382412;382412;382412;382412;382957;382957;382957;382957;383117;383117;383117;383117;383491;383491;383491;383491;383997;383997;383997;383997;384486;384486;384486;384486;384783;384783;384783;384783;385550;385550;385550;385550;385736;385736;385736;385736;386078;386078;386078;386078;393568;393568;393568;393568;393892;393892;393892;393892;394471;394471;394471;394471;394841;394841;394841;394841;395260;395260;395260;395260;395890;395890;395890;395890;396261;396261;396261;396261;396720;396720;396720;396720;396895;396895;396895;396895;397059;397059;397059;397059;397342;397342;397342;397342;397805;397805;397805;397805;398374;398374;398374;398374;398501;398501;398501;398501;398684;398684;398684;398684;399161;399161;399161;399161;399533;399533;399533;399533;399978;399978;399978;399978;400129;400129;400129;400129;400266;400266;400266;400266;401121;401121;401121;401121;401281;401281;401281;401281;401750;401750;401750;401750;401912;401912;401912;401912;402292;402292;402292;402292;402603;402603;402603;402603;403178;403178;403178;403178;405221;405221;405221;405221	369849;370248;371263;372990;373750;374964;375228;376044;376605;377275;377275;377795;377795;377795;377795;378422;378422;378422;378422;379029;378715;378715;378715;379029;379029;379029;379484;379484;379484;379484;379761;379761;379761;379761;380035;380035;380035;380035;380314;380314;380314;380314;380942;380942;380942;380942;381451;381451;381451;381451;382255;382255;382255;382255;382593;382593;382593;382593;383034;383034;383034;383034;383171;383171;383171;383171;383679;383679;383679;383679;384124;384124;384124;384124;384588;384588;384588;384588;384900;384900;384900;384900;385629;385629;385629;385629;385816;385816;385816;385816;386230;386230;386230;386230;393720;393720;393720;393720;394002;394002;394002;394002;394546;394546;394546;394546;394947;394947;394947;394947;395456;395456;395456;395456;395989;395989;395989;395989;396374;396374;396374;396374;396820;396820;396820;396820;396971;396971;396971;396971;397102;397102;397102;397102;397410;397410;397410;397410;397858;397858;397858;397858;398423;398423;398423;398423;398583;398583;398583;398583;398730;398730;398730;398730;399211;399211;399211;399211;399613;399613;399613;399613;400051;400051;400051;400051;400159;400159;400159;400159;400316;400316;400316;400316;401183;401183;401183;401183;401412;401412;401412;401412;401804;401804;401804;401804;402036;402036;402036;402036;402397;402397;402397;402397;402694;402694;402694;402694;403233;403233;403233;403233;405437;405437;405437;405437	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6877	2273	921	2017	1174	1061	2721	780	2971	1393	2730	785	971	1760	2833	1452	2666	2233	3484	3162	3430	3212	5924	1426	132	1919	3552	2024	2683	1459	2139	694	552
utg217.evm.utg27.2.path2	utg217;utg217	389069;389649	389562;390192	-;-	1038	0	1	12	24	23	4	6	3	4	4	4	23	6	2	0	22	68	26	0	18	7	40	31	19	42	18	32	3	0	9	6	5
evm.TU.utg217.54	utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217;utg217	406991;407141;407569;407937;407937;408660;408660;409136;409136;409645;409805;409805;410641;410641;410641;411129;411129;411129;411432;411432;411432;411955;411955;411955;412831;412831;412831	407738;407456;407738;408061;408061;408918;408918;409321;409321;409927;409927;409927;410872;410872;410872;411234;411234;411234;411564;411564;411564;412268;412268;412268;413485;413456;413457	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3041	1455	733	2762	168	358	1038	793	1801	422	401	641	246	552	1471	231	738	875	932	853	817	867	607	196	341	1122	2565	1275	1039	647	1084	794	673
evm.TU.utg217.55	utg217;utg217;utg217;utg217;utg217;utg217	413807;415622;416247;417377;417573;418303	413982;415689;416467;417465;417699;418344	+;+;+;+;+;+	723	189	114	144	47	81	109	197	97	128	91	77	53	77	96	76	127	107	139	143	173	268	194	69	61	175	169	134	116	44	140	133	166
evm.TU.utg217.56	utg217;utg217;utg217;utg217;utg217	418426;418548;419003;419253;419767	418428;418600;419043;419276;419858	+;+;+;+;+	213	41	84	93	26	56	63	20	69	40	24	24	16	35	26	31	53	81	64	65	63	95	71	15	48	108	55	56	43	37	52	54	28
evm.TU.utg219.1	utg219;utg219;utg219;utg219	1424;2115;4115;4333	1484;2202;4225;4381	-;-;-;-	309	5	10	44	22	0	15	2	29	4	0	8	11	0	4	0	21	14	10	5	23	0	9	31	0	4	99	47	31	2	70	0	0
evm.TU.utg219.2	utg219;utg219;utg219;utg219;utg219;utg219	8608;9612;11426;12101;12646;12865	8791;9777;11447;12201;12743;12942	-;-;-;-;-;-	649	337	318	1010	452	28	515	36	399	512	357	730	452	169	188	63	344	403	394	781	467	0	780	801	58	881	1051	601	842	464	701	118	56
tRNAscan-SE.tRNA.utg219.Ser(AGA).1	utg219	10038	10109	-	72	2	2	4	2	0	0	1	2	0	0	0	3	0	3	0	0	2	2	3	1	0	2	0	0	0	1	0	29	1	0	0	0
evm.TU.utg219.3	utg219;utg219;utg219;utg219;utg219;utg219;utg219	21130;27707;28577;29313;35190;36880;39976	21287;27751;29046;29399;35219;37014;42107	+;+;+;+;+;+;+	3057	1778	1399	3491	1930	1242	1199	1373	1771	3602	1061	779	2195	1409	4021	4140	1788	1573	2021	1237	1510	0	832	2621	94	2503	1958	2070	4096	428	1864	151	48
tRNAscan-SE.tRNA.utg219.Ser(AGA).2	utg219	23050	23121	-	72	8	7	6	1	50	3	7	3	7	1	6	10	4	0	1	3	21	2	12	3	0	3	1	9	40	4	45	14	9	1	7	14
tRNAscan-SE.tRNA.utg219.Pseudo(AGA).1	utg219	23429	23500	+	72	0	0	1	0	48	0	8	4	0	1	0	3	0	3	3	2	26	2	9	3	2	0	4	2	26	1	16	0	2	0	0	15
evm.TU.utg219.4	utg219	45651	45905	+	255	7	9	7	7	10	0	0	2	22	0	6	2	21	3	22	8	2	13	4	3	0	7	14	4	0	2	12	0	6	0	17	0
evm.TU.utg219.5	utg219	46186	47423	+	1238	1021	2166	1011	490	107	288	154	1330	836	230	2124	1446	2021	1504	1144	854	425	779	2340	633	125	300	554	3210	68	1264	173	2634	391	325	1525	92
evm.TU.utg219.6	utg219;utg219	48622;49716	49417;49738	-;-	819	1650	3305	683	701	66	618	2172	1314	1023	396	3143	1733	2479	1323	3055	673	561	960	1585	590	174	520	760	7956	16	1572	72	2080	321	432	2242	277
evm.TU.utg219.7	utg219	50400	50828	+	429	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0
evm.TU.utg219.8	utg219;utg219;utg219;utg219	53673;55147;56131;56793	54426;55735;56252;56923	+;+;+;+	1596	0	4	0	2	0	1	2	0	16	3	4	2	4	12	11	5	8	1	2	0	1	0	4	5	1	2	7	2	0	0	0	0
evm.TU.utg219.9	utg219	57492	57833	+	342	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg219.10	utg219	59586	60407	+	822	0	2	0	1	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg219.11	utg219	60530	61405	+	876	3	8	12	2	9	0	4	2	0	2	0	0	15	14	9	4	12	0	6	6	5	16	10	0	0	4	1	9	8	0	3	4
