# Program:featureCounts v2.0.2; Command:"featureCounts" "-p" "-M" "-s" "2" "-T" "16" "-t" "exon" "-g" "gene_id" "-a" "equina_database/ref_index/genes.gtf" "-o" "featurecounts/A_Equina_Counts_stranded.txt" "alignments/10.sorted.bam" "alignments/11.sorted.bam" "alignments/12.sorted.bam" "alignments/13.sorted.bam" "alignments/14.sorted.bam" "alignments/15.sorted.bam" "alignments/16.sorted.bam" "alignments/17.sorted.bam" "alignments/18.sorted.bam" "alignments/19.sorted.bam" "alignments/1.sorted.bam" "alignments/20.sorted.bam" "alignments/21.sorted.bam" "alignments/22.sorted.bam" "alignments/23.sorted.bam" "alignments/24.sorted.bam" "alignments/25.sorted.bam" "alignments/26.sorted.bam" "alignments/27.sorted.bam" "alignments/28.sorted.bam" "alignments/2.sorted.bam" "alignments/30.sorted.bam" "alignments/31.sorted.bam" "alignments/34.sorted.bam" "alignments/36.sorted.bam" "alignments/4.sorted.bam" "alignments/50.sorted.bam" "alignments/5.sorted.bam" "alignments/6.sorted.bam" "alignments/7.sorted.bam" "alignments/8.sorted.bam" "alignments/9.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/10.sorted.bam	alignments/11.sorted.bam	alignments/12.sorted.bam	alignments/13.sorted.bam	alignments/14.sorted.bam	alignments/15.sorted.bam	alignments/16.sorted.bam	alignments/17.sorted.bam	alignments/18.sorted.bam	alignments/19.sorted.bam	alignments/1.sorted.bam	alignments/20.sorted.bam	alignments/21.sorted.bam	alignments/22.sorted.bam	alignments/23.sorted.bam	alignments/24.sorted.bam	alignments/25.sorted.bam	alignments/26.sorted.bam	alignments/27.sorted.bam	alignments/28.sorted.bam	alignments/2.sorted.bam	alignments/30.sorted.bam	alignments/31.sorted.bam	alignments/34.sorted.bam	alignments/36.sorted.bam	alignments/4.sorted.bam	alignments/50.sorted.bam	alignments/5.sorted.bam	alignments/6.sorted.bam	alignments/7.sorted.bam	alignments/8.sorted.bam	alignments/9.sorted.bam
evm.TU.utg116.269	utg116	2102819	2103076	-	258	0	0	5	2	0	7	0	4	0	6	0	1	0	11	2	16	2	18	0	10	0	10	9	2	0	0	0	0	3	2	0	0
evm.TU.utg116.270	utg116;utg116;utg116;utg116;utg116;utg116	2103088;2103719;2105185;2107603;2108159;2108662	2103624;2105105;2105330;2107629;2108320;2108724	-;-;-;-;-;-	2322	10	5	65	76	10	65	15	49	5	51	76	23	42	55	4	84	11	136	10	62	114	45	17	13	54	58	49	2	4	53	24	6
evm.TU.utg116.271	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2109546;2109546;2110017;2110017;2110335;2110335;2110905;2110905;2111225;2111225;2112098	2109720;2109720;2110071;2110071;2110408;2110408;2110979;2110979;2111276;2111419;2112553	+;+;+;+;+;+;+;+;+;+;+	1030	172	153	170	128	209	191	170	260	363	158	187	154	336	143	246	214	279	309	294	175	390	133	153	61	338	242	318	139	141	265	235	183
evm.TU.utg116.272	utg116;utg116;utg116;utg116;utg116;utg116;utg116	2113867;2113897;2114532;2115356;2115356;2116815;2116815	2114087;2114651;2114651;2115448;2115448;2116974;2116895	-;-;-;-;-;-;-	1038	2	3	0	30	4	2	16	0	0	0	13	2	46	0	2	7	1	2	2	0	90	2	4	1	12	0	13	1	8	2	14	8
evm.TU.utg116.273	utg116;utg116;utg116;utg116;utg116;utg116	2117830;2120659;2121299;2122111;2122460;2122777	2117944;2120919;2121427;2122289;2122520;2123123	+;+;+;+;+;+	1092	3	0	2	15	0	0	6	2	0	0	0	4	12	0	16	0	4	1	0	5	50	3	0	3	11	0	0	8	3	0	0	0
evm.TU.utg116.274	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2129279;2130648;2131192;2131866;2132271;2132439;2133133;2133580;2134010;2134343;2134584;2135494;2135846;2136928;2137173;2137925;2138500;2139090;2139396;2139935;2140494;2140987;2141470;2141986;2142117;2142570;2143508;2144299;2144641;2145031;2145372;2145621;2146423;2147293;2147511;2147948;2148243;2148507;2148851;2149404;2149861;2152961;2153296;2153817;2154764;2155696;2156223;2158182;2158989	2129350;2130728;2131310;2131926;2132324;2132519;2133213;2133751;2134107;2134456;2134640;2135527;2135925;2136996;2137274;2138000;2138606;2139210;2139424;2140109;2140594;2141103;2141526;2142019;2142196;2142638;2143609;2144374;2144747;2145151;2145394;2145768;2146523;2147406;2147567;2147981;2148322;2148575;2148952;2149586;2149978;2152995;2153386;2153917;2154877;2155752;2156256;2158261;2159150	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4350	1674	1168	942	3886	3549	1147	3259	1413	1624	1564	1512	1674	2784	1957	3689	2132	791	2225	584	1399	9501	1806	1656	1846	980	1266	1777	798	801	1042	1523	1703
evm.TU.utg116.275	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2159200;2159949;2160454;2160778;2161357;2161925;2162885;2163037;2163439;2164363;2165089;2165751;2166346;2166830;2167400;2167764;2167966;2168416;2168733;2169057;2169527;2169929;2170233	2159343;2160071;2160483;2160904;2161457;2162038;2162941;2163070;2163518;2164716;2165206;2165982;2166434;2166924;2167513;2167820;2167999;2168495;2168804;2169158;2169602;2170041;2170358	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2472	494	174	484	1531	999	751	182	487	715	624	370	583	1259	698	1314	1206	379	1238	216	688	1740	522	488	127	263	495	582	304	209	563	281	151
evm.TU.utg116.276	utg116	2172231	2173585	+	1355	1142	375	963	230	274	254	2406	645	113	244	1363	192	296	808	91	83	1939	126	263	290	387	650	107	227	616	537	694	190	686	271	1528	761
evm.TU.utg116.277	utg116	2173880	2175455	-	1576	31	76	14	111	2	73	217	17	0	10	126	20	77	29	8	10	398	4	99	49	189	237	69	63	16	8	86	14	93	40	66	64
evm.TU.utg116.278	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2177510;2178497;2179995;2180358;2180962;2181599;2181950;2182340;2183019;2183953;2185086;2186128	2177584;2178573;2180097;2180419;2181040;2181651;2181993;2182429;2183119;2184120;2185203;2186958	+;+;+;+;+;+;+;+;+;+;+;+	1801	433	353	624	155	286	251	304	642	411	141	275	174	415	528	321	265	289	446	355	368	471	261	200	147	248	652	388	373	259	313	448	379
evm.TU.utg116.279	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2187859;2188555;2189077;2189764;2190431;2191191;2191558;2191635;2192511;2193147	2188240;2188760;2189247;2189881;2190531;2191299;2191564;2191656;2192604;2193250	-;-;-;-;-;-;-;-;-;-	1314	86	163	279	130	66	207	36	189	206	119	164	119	264	94	179	172	170	249	174	215	128	157	182	39	263	449	334	290	167	171	46	46
evm.TU.utg116.280	utg116;utg116;utg116	2193265;2194074;2194489	2193678;2194217;2194605	-;-;-	675	5	4	34	14	2	31	3	17	18	13	13	0	12	5	15	25	7	26	31	22	21	29	8	0	50	65	40	52	25	24	11	0
evm.TU.utg116.281	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2195459;2195728;2196812;2197375;2198269;2198818;2199695;2200430;2201060;2202232;2202958;2203767;2204412;2204757;2205030;2205470;2206037	2195652;2195847;2196935;2197882;2198349;2198908;2199777;2200517;2201167;2202309;2203079;2203824;2204486;2204834;2205062;2205608;2207090	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3034	4754	3366	2426	2894	5208	2450	8405	4769	3802	2259	3740	3578	3427	2886	4320	1702	2755	2184	2557	2126	7120	2835	3585	3990	5211	3366	3401	2256	2054	2150	3558	5342
evm.TU.utg116.282	utg116;utg116;utg116;utg116;utg116	2207891;2209398;2210322;2211013;2211623	2208523;2209768;2210530;2211375;2211959	+;+;+;+;+	1913	45	26	88	15	85	113	6	78	81	139	0	25	44	98	79	119	71	137	14	127	142	60	47	0	62	97	64	27	2	137	47	17
tRNAscan-SE.tRNA.utg116.Ala(GGC).8	utg116	2209192	2209264	-	73	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg116.283	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2214593;2214593;2215170;2215170;2216756;2216756;2217629;2217629;2218445	2214709;2214709;2215259;2215259;2216941;2216941;2218094;2217736;2219037	+;+;+;+;+;+;+;+;+	1452	1597	512	4661	1195	407	2717	317	3164	3403	2744	801	726	1175	1453	366	2505	3181	3142	2703	2607	2822	4663	1768	199	11020	4881	9927	3131	2411	4697	763	337
evm.TU.utg116.284	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2222228;2223792;2224358;2225268;2225446;2226020;2226424;2226891	2222323;2223903;2224570;2225276;2225531;2226061;2226516;2227115	+;+;+;+;+;+;+;+	876	182	112	192	116	93	318	72	171	186	349	97	79	101	136	98	234	290	310	129	288	133	351	194	42	307	258	315	92	143	401	119	113
evm.TU.utg116.285	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2232534;2234420;2235504;2236174;2236825;2237260;2237372;2237760;2238558;2238957;2239600;2240663;2240865;2241234;2241718;2241954	2232704;2234610;2235602;2236241;2236890;2237283;2237381;2237848;2238645;2239060;2239726;2240755;2240948;2241363;2241837;2242103	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1614	211	143	238	208	191	297	109	239	285	189	217	144	227	128	144	251	337	430	111	402	302	391	368	71	399	206	274	126	170	441	121	145
evm.TU.utg116.286	utg116	2244119	2244810	-	692	239	241	355	131	252	344	275	316	385	277	244	206	290	184	249	343	324	307	664	432	220	236	116	118	497	319	419	231	216	238	570	473
evm.TU.utg116.287	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2245725;2246229;2246646;2247227;2249806;2250096;2250653;2251061;2253480;2254774;2255084;2255788;2257099;2257987;2258637;2259410;2259902;2260278;2260748;2261370;2262170	2245946;2246419;2246861;2247446;2249994;2250203;2250707;2251198;2253627;2254888;2255233;2256277;2257223;2258118;2258778;2259569;2259985;2260370;2260847;2261577;2262249	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3366	72	14	120	5	39	48	10	60	44	38	0	8	72	74	67	62	21	66	2	49	43	56	37	10	82	122	53	11	2	37	54	27
evm.TU.utg116.288	utg116;utg116;utg116;utg116;utg116	2263331;2264461;2264943;2265449;2265658	2264065;2264654;2265251;2265557;2271296	-;-;-;-;-	6986	174	211	665	111	374	243	0	357	426	75	136	198	629	547	451	236	142	357	185	256	259	219	113	57	213	484	487	495	38	272	223	76
evm.TU.utg116.289	utg116;utg116	2271050;2271197	2271121;2271334	+;+	210	3	0	26	0	4	13	0	31	4	2	0	0	2	89	5	0	2	9	0	0	63	0	4	0	2	27	20	1	0	6	35	7
evm.TU.utg116.290	utg116;utg116;utg116;utg116;utg116;utg116	2272620;2275675;2276651;2277502;2278139;2284783	2275186;2275865;2276959;2277598;2283685;2285051	-;-;-;-;-;-	8980	1968	848	3673	700	2431	1919	0	2298	2078	924	979	633	2460	2089	2131	1245	1534	1728	856	1306	2249	1559	543	235	919	3738	2766	1119	589	1527	1438	670
utg116.equina_smart_1398920.path1	utg116;utg116;utg116;utg116;utg116;utg116;utg116	2285821;2286026;2286193;2287346;2288047;2288567;2288757	2285909;2286082;2286261;2287400;2288102;2288633;2288966	-;-;-;-;-;-;-	603	225	182	129	117	240	223	285	295	252	172	200	125	263	127	171	125	315	186	98	251	460	283	233	59	173	230	152	72	110	237	163	103
evm.TU.utg116.291	utg116	2290417	2291433	+	1017	104	36	89	197	30	114	32	80	47	109	78	111	38	40	34	56	99	37	46	111	69	268	310	4	49	122	58	22	48	218	49	29
evm.TU.utg116.292	utg116;utg116;utg116	2292385;2292715;2293788	2292554;2293339;2294445	+;+;+	1453	251	180	259	133	147	166	328	289	192	166	229	106	241	212	149	171	246	215	253	193	436	221	153	87	293	311	303	92	139	201	304	272
evm.TU.utg116.293	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2297219;2297394;2298500;2298766;2298766;2299147;2299357;2299357;2299357;2300384;2300384;2300384;2300384;2300836;2300836;2300836;2300836;2301847;2301847;2301847;2301847;2302062;2302062;2302062	2297826;2297826;2298861;2298861;2298861;2299511;2299511;2299511;2299511;2300446;2300446;2300446;2300446;2300950;2300950;2300950;2300950;2301927;2301927;2302033;2301927;2302165;2302135;2302165	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1804	166	149	391	197	69	259	82	238	550	177	219	185	380	94	124	160	521	271	341	398	530	398	222	25	765	657	694	402	344	430	151	64
evm.TU.utg116.294	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2302658;2302658;2302658;2302661;2302661;2302661;2302661;2302661;2302661;2302661;2302661;2302794;2302794;2302794;2302794;2302794;2302794;2302794;2304571;2304571;2304571;2304571;2304571;2304571;2304571;2304571;2304571;2304571;2304571;2305793;2305813;2305813;2305813;2305813;2305813;2305813;2305813;2305813;2306837;2306837;2306837;2306837;2306837;2306837;2306837;2307000;2307000;2307000;2307000;2307000;2307000;2307711;2307711;2307711;2307711;2307711;2307711;2308341;2308341;2308341;2308341;2308341;2308341;2308767;2308767;2308767;2308767;2308767;2309510;2309510;2309510;2309510;2309510;2310570;2310570;2310570;2310570;2311212;2311212;2333066;2334384;2334384;2334384;2334384;2335193;2335429;2335429;2335429;2335429;2335429;2335429;2335592;2335592;2335592;2335592;2335592;2335592;2335592;2335592;2336343;2336343;2336343;2336343;2336343;2336343;2336343;2336343;2336911;2336911;2336911;2336911;2336911;2336911;2336911;2336911;2337339;2337339;2337339;2337339;2337339;2337339;2337339;2337339;2337339;2338050;2338050;2338050;2338050;2338050;2338050;2338050;2338050;2338050;2338632;2338632;2338632;2338632;2338632;2338632;2338632;2339272;2339272;2339272;2339272;2339272;2339272;2339272;2339531	2302727;2302727;2302727;2302727;2303026;2302727;2303026;2303026;2302727;2302727;2303026;2303026;2303026;2303026;2303026;2303026;2303026;2303026;2304708;2304708;2304708;2304708;2304708;2304708;2304708;2304708;2304708;2304708;2304708;2305917;2305917;2305917;2305917;2305917;2305917;2305917;2305917;2305917;2306887;2306887;2306887;2306887;2306887;2306887;2306887;2307056;2307056;2307056;2307056;2307056;2307056;2307942;2307942;2307942;2307942;2307942;2307942;2308468;2308468;2308468;2308468;2308468;2308468;2308823;2308823;2308823;2308823;2308823;2309581;2309581;2309581;2309581;2309581;2311934;2311001;2311001;2311001;2311698;2311470;2333282;2334488;2334488;2334488;2334488;2335479;2335479;2335479;2335479;2335479;2335479;2335479;2335648;2335648;2335648;2335648;2335648;2335648;2335648;2335648;2336574;2336574;2336574;2336574;2336574;2336574;2336574;2336574;2337038;2337038;2337038;2337038;2337038;2337038;2337038;2337038;2337395;2337395;2337395;2337395;2337395;2337395;2337395;2337395;2337395;2338121;2338121;2338121;2338121;2338121;2338121;2338375;2338375;2338339;2339063;2339063;2339063;2339915;2339063;2339063;2339063;2339968;2339908;2339908;2339908;2339908;2339968;2339968;2339968	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5340	1267	7776	1029	5785	888	931	6127	1628	5698	627	1562	7743	13783	1126	18354	915	1125	1669	9032	4066	11495	3101	3241	4514	1350	1880	1208	7787	3055	1079	1443	876
tRNAscan-SE.tRNA.utg116.Ser(AGA).3	utg116	2317705	2317776	+	72	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg116.Ser(AGA).4	utg116	2327879	2327950	-	72	3	2	0	0	6	3	4	7	4	3	0	0	5	2	7	4	3	4	2	0	3	2	1	2	4	2	2	4	6	6	1	5
evm.TU.utg116.295	utg116;utg116;utg116;utg116	2341331;2341476;2345753;2346165	2341371;2341682;2345777;2346167	-;-;-;-	276	13	98	12	50	10	6	135	17	67	12	6	48	68	5	101	4	4	12	174	80	44	42	62	79	9	7	9	54	49	11	15	6
evm.TU.utg116.296	utg116;utg116	2351122;2352012	2351296;2352271	+;+	435	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg116.297	utg116;utg116;utg116;utg116	2361935;2371750;2376512;2383099	2363281;2371874;2376613;2383121	-;-;-;-	1597	173	54	310	124	71	249	64	350	136	154	78	142	93	90	171	177	243	210	66	276	119	213	161	16	354	324	366	105	57	262	58	40
evm.TU.utg116.298	utg116;utg116	2385935;2386078	2385959;2386394	+;+	342	20	29	7	26	68	25	20	27	7	9	87	28	6	86	39	10	14	74	27	24	70	39	37	81	19	90	29	43	9	28	58	96
evm.TU.utg116.299	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2392430;2392935;2393927;2395052;2395455;2395826;2397708;2398500;2398722;2399353;2400024;2400859;2401761;2402255;2402760;2403229;2404166;2404829;2405691;2406882;2407697;2409632;2410230;2410618	2392494;2392984;2394062;2395137;2395535;2395863;2397796;2398616;2398799;2399527;2400103;2401050;2401922;2402350;2402889;2403280;2404346;2404953;2405885;2407080;2407869;2409774;2410334;2411037	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3168	358	312	522	57	333	303	630	660	150	174	472	157	380	969	222	286	442	362	295	196	589	126	146	205	372	492	323	257	306	227	645	725
tRNAscan-SE.tRNA.utg116.Arg(CCT).1	utg116	2403779	2403851	-	73	2	0	10	0	0	1	0	0	0	0	1	0	0	11	0	1	1	3	2	0	0	0	0	1	0	7	1	1	0	0	6	4
tRNAscan-SE.tRNA.utg116.Arg(CCT).2	utg116	2407969	2408041	-	73	0	0	0	0	0	4	0	2	0	0	0	0	0	2	1	1	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg116.Arg(CCT).3	utg116	2408907	2408979	-	73	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
evm.TU.utg116.300	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2411950;2411950;2414025;2414025;2415121;2415121;2415819;2415819;2416510;2416510;2417139;2417139;2417678;2417678;2418421;2418421;2418969;2418969;2419660;2419660;2420497;2420497;2420988;2420988;2421745;2421745;2421879;2421879;2422606;2422606;2423169;2423306;2424012;2425009;2425841;2426210	2412275;2412275;2414126;2414126;2415306;2415306;2416065;2416065;2416592;2416592;2417282;2417282;2417770;2417770;2418567;2418567;2419132;2419132;2419774;2419774;2420598;2420598;2421135;2421135;2421803;2421803;2421939;2421939;2422686;2422866;2423197;2423356;2424139;2425143;2425907;2427225	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3664	3711	1574	3617	1838	1311	4472	2312	3519	2642	2740	4172	2678	1885	2844	1221	2544	4872	2210	2959	3435	4900	4088	3850	1755	5249	4108	3189	2284	3464	5383	3247	1536
tRNAscan-SE.tRNA.utg116.Pseudo(CGC).4	utg116	2418057	2418129	-	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg116.301	utg116	2427739	2429316	-	1578	24	42	52	26	28	28	24	34	61	17	32	13	84	13	35	41	89	97	22	74	70	55	17	5	61	55	44	14	25	29	50	32
evm.TU.utg116.302	utg116;utg116;utg116;utg116;utg116	2429471;2429841;2430035;2430725;2431412	2429532;2429940;2430106;2430979;2432002	+;+;+;+;+	1080	26	27	15	12	109	28	16	32	20	30	11	19	23	39	60	45	21	29	8	8	318	46	18	56	25	21	6	17	14	33	25	26
tRNAscan-SE.tRNA.utg116.Glu(TTC).1	utg116	2433915	2433981	+	67	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
evm.TU.utg116.303	utg116;utg116;utg116;utg116	2438424;2442124;2442946;2448132	2438723;2442150;2443012;2448180	-;-;-;-	443	408	505	28	95	538	279	468	203	265	190	196	116	394	304	273	226	276	311	458	216	687	258	178	270	502	236	466	190	137	150	509	1579
evm.TU.utg116.304	utg116;utg116;utg116;utg116;utg116;utg116;utg116	2450836;2451435;2452266;2453063;2453360;2453733;2454033	2450854;2452027;2452713;2453256;2453451;2453965;2454097	+;+;+;+;+;+;+	1644	14	30	42	2	14	3	23	56	25	6	13	6	19	37	7	17	0	16	12	1	16	9	2	6	22	15	24	18	0	10	26	28
evm.TU.utg116.305	utg116;utg116;utg116;utg116;utg116	2454995;2455600;2455857;2456016;2456202	2455255;2455771;2455942;2456074;2456742	-;-;-;-;-	1119	0	4	0	1	0	1	6	0	0	0	0	0	1	7	0	3	4	2	0	0	0	0	1	0	1	0	0	2	0	0	1	1
evm.TU.utg116.306	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2457175;2457436;2457776;2458383;2459010;2459574;2460014;2460937;2461580;2462287;2462784;2463026;2464012;2464293;2464966	2457343;2457456;2457868;2458504;2459076;2459675;2460062;2460993;2461752;2462403;2462850;2463087;2464123;2464406;2466934	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3294	2197	1637	2068	509	1275	1024	2337	3007	1185	654	1687	814	1181	2478	840	1009	1783	1020	1497	1677	2637	1574	1033	1641	2378	2536	2224	1584	1087	895	2297	2670
evm.TU.utg116.307	utg116;utg116	2466645;2468898	2467132;2469306	-;-	897	77	62	154	48	108	100	93	143	256	82	45	30	184	145	122	141	109	155	72	57	162	46	34	20	115	121	79	72	57	72	65	74
evm.TU.utg116.308	utg116	2469620	2470516	-	897	2	0	7	0	0	0	0	0	0	0	0	0	0	6	0	0	12	1	0	0	10	0	4	0	3	4	16	2	0	4	2	0
evm.TU.utg116.310	utg116;utg116;utg116;utg116;utg116;utg116	2472616;2473708;2474089;2474281;2474520;2474995	2473061;2473830;2474202;2474394;2474625;2475273	-;-;-;-;-;-	1182	27	3	14	16	4	10	7	16	12	16	29	20	20	20	14	16	52	6	0	20	40	8	31	10	13	13	86	15	74	13	37	3
evm.TU.utg116.311	utg116;utg116	2477332;2479877	2477484;2480143	+;+	420	11	21	11	6	7	2	25	19	4	3	32	11	10	16	6	4	5	16	7	2	5	9	19	32	9	13	4	17	10	8	11	9
evm.TU.utg116.312	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2481262;2483397;2483599;2483791;2484185;2484664;2485108;2489048	2481950;2483510;2483712;2483904;2484298;2484769;2485379;2489252	-;-;-;-;-;-;-;-	1728	22	24	48	21	8	13	6	31	28	6	0	10	12	37	8	16	9	30	2	32	58	30	7	0	34	74	57	120	2	28	1	2
evm.TU.utg116.313	utg116;utg116;utg116;utg116;utg116;utg116;utg116	2495925;2498054;2498256;2499300;2499971;2518827;2520182	2496610;2498167;2498369;2499405;2500185;2518877;2520254	-;-;-;-;-;-;-	1359	1	2	13	4	0	6	0	9	5	1	5	2	0	2	2	11	0	16	0	17	25	0	6	0	6	22	22	25	0	10	0	0
utg116.evm.utg116.370.path5	utg116;utg116	2510109;2511375	2510401;2511432	-;-	351	0	0	1	0	0	0	0	4	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	2	2	2	0	0	2	0	3
tRNAscan-SE.tRNA.utg116.Pseudo(GTT).5	utg116	2513798	2513869	+	72	2	0	6	4	0	0	2	9	0	0	0	0	0	4	0	1	0	0	0	8	2	2	0	0	0	7	2	2	0	0	0	0
evm.TU.utg116.314	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2525839;2529292;2530574;2530857;2544741;2547222;2547413;2548090;2548878	2525908;2529557;2530679;2530966;2544744;2547335;2547526;2548212;2549134	+;+;+;+;+;+;+;+;+	1164	11	1	5	10	8	3	13	6	14	0	3	1	1	2	0	9	0	3	1	9	12	9	10	0	18	39	66	10	37	3	8	4
evm.TU.utg116.315	utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116;utg116	2553452;2554745;2555418;2556448;2557067;2557389;2558025;2559811;2561256;2561770;2562973;2563495;2563840;2564863;2565495;2567321;2567638	2553530;2555082;2555559;2556557;2557125;2557543;2558582;2560286;2561420;2561895;2563188;2563746;2564739;2565099;2566784;2567489;2569433	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7068	10	5	15	27	11	32	9	46	28	6	8	47	23	16	42	15	44	46	7	120	20	174	38	6	23	66	47	24	5	16	4	3
