dark_cluster_id	representative_id	candidate_id	cluster_size	cluster_members	cluster_method
dark_cluster_000539	evm.utg3199.40	evm.utg3199.40	1	evm.utg3199.40	exact_python_fallback
dark_cluster_000540	evm.utg2200.27	evm.utg2200.27	1	evm.utg2200.27	exact_python_fallback
dark_cluster_000541	evm.utg5975.23	evm.utg5975.23	1	evm.utg5975.23	exact_python_fallback
dark_cluster_000542	evm.utg699.62	evm.utg699.62	1	evm.utg699.62	exact_python_fallback
dark_cluster_000543	evm.utg2599.20	evm.utg2599.20	1	evm.utg2599.20	exact_python_fallback
dark_cluster_000544	utg35.equina_smart_1482040.mrna1	utg35.equina_smart_1482040.mrna1	1	utg35.equina_smart_1482040.mrna1	exact_python_fallback
dark_cluster_000545	utg4977.equina_smart_1482040.mrna3	utg4977.equina_smart_1482040.mrna3	1	utg4977.equina_smart_1482040.mrna3	exact_python_fallback
dark_cluster_000546	utg2007.equina_smart_1482040.mrna11	utg2007.equina_smart_1482040.mrna11	1	utg2007.equina_smart_1482040.mrna11	exact_python_fallback
dark_cluster_000547	utg183.equina_smart_1482040.mrna4	utg183.equina_smart_1482040.mrna4	1	utg183.equina_smart_1482040.mrna4	exact_python_fallback
dark_cluster_000548	evm.utg1897.72	evm.utg1897.72	1	evm.utg1897.72	exact_python_fallback
dark_cluster_000549	evm.utg262.31	evm.utg262.31	1	evm.utg262.31	exact_python_fallback
dark_cluster_000550	evm.utg4739.1	evm.utg4739.1	3	evm.utg4739.1;evm.utg4739.4;evm.utg4739.9	exact_python_fallback
dark_cluster_000550	evm.utg4739.1	evm.utg4739.4	3	evm.utg4739.1;evm.utg4739.4;evm.utg4739.9	exact_python_fallback
dark_cluster_000550	evm.utg4739.1	evm.utg4739.9	3	evm.utg4739.1;evm.utg4739.4;evm.utg4739.9	exact_python_fallback
dark_cluster_000551	utg116.equina_smart_718315.mrna1	utg116.equina_smart_718315.mrna1	1	utg116.equina_smart_718315.mrna1	exact_python_fallback
dark_cluster_000552	utg324.equina_smart_198480.mrna1	utg324.equina_smart_198480.mrna1	1	utg324.equina_smart_198480.mrna1	exact_python_fallback
dark_cluster_000553	evm.utg1800.40	evm.utg1800.40	1	evm.utg1800.40	exact_python_fallback
dark_cluster_000554	evm.utg622.88	evm.utg622.88	1	evm.utg622.88	exact_python_fallback
dark_cluster_000555	utg479.equina_smart_1127904.mrna1	utg479.equina_smart_1127904.mrna1	1	utg479.equina_smart_1127904.mrna1	exact_python_fallback
dark_cluster_000556	evm.utg15156.19	evm.utg15156.19	1	evm.utg15156.19	exact_python_fallback
dark_cluster_000557	evm.utg1404.34	evm.utg1404.34	1	evm.utg1404.34	exact_python_fallback
dark_cluster_000558	evm.utg395.36	evm.utg395.36	1	evm.utg395.36	exact_python_fallback
dark_cluster_000559	utg9285.equina_smart_1581724.mrna1	utg9285.equina_smart_1581724.mrna1	1	utg9285.equina_smart_1581724.mrna1	exact_python_fallback
dark_cluster_000560	evm.utg616.12	evm.utg616.12	1	evm.utg616.12	exact_python_fallback
dark_cluster_000561	evm.utg594.23	evm.utg594.23	1	evm.utg594.23	exact_python_fallback
dark_cluster_000562	evm.utg3834.17	evm.utg3834.17	1	evm.utg3834.17	exact_python_fallback
dark_cluster_000563	evm.utg38114.11	evm.utg38114.11	1	evm.utg38114.11	exact_python_fallback
dark_cluster_000564	evm.utg777.13	evm.utg777.13	5	evm.utg777.13;evm.utg777.14;evm.utg777.17;evm.utg777.67;evm.utg777.81	exact_python_fallback
dark_cluster_000564	evm.utg777.13	evm.utg777.14	5	evm.utg777.13;evm.utg777.14;evm.utg777.17;evm.utg777.67;evm.utg777.81	exact_python_fallback
dark_cluster_000564	evm.utg777.13	evm.utg777.17	5	evm.utg777.13;evm.utg777.14;evm.utg777.17;evm.utg777.67;evm.utg777.81	exact_python_fallback
dark_cluster_000564	evm.utg777.13	evm.utg777.67	5	evm.utg777.13;evm.utg777.14;evm.utg777.17;evm.utg777.67;evm.utg777.81	exact_python_fallback
dark_cluster_000564	evm.utg777.13	evm.utg777.81	5	evm.utg777.13;evm.utg777.14;evm.utg777.17;evm.utg777.67;evm.utg777.81	exact_python_fallback
dark_cluster_000565	evm.utg1765.6	evm.utg1765.6	1	evm.utg1765.6	exact_python_fallback
dark_cluster_000566	utg1358.equina_smart_331895.mrna1	utg1358.equina_smart_331895.mrna1	1	utg1358.equina_smart_331895.mrna1	exact_python_fallback
dark_cluster_000567	utg203.equina_smart_1403020.mrna1	utg203.equina_smart_1403020.mrna1	1	utg203.equina_smart_1403020.mrna1	exact_python_fallback
dark_cluster_000568	evm.utg3019.44	evm.utg3019.44	1	evm.utg3019.44	exact_python_fallback
dark_cluster_000569	evm.utg6373.10	evm.utg6373.10	6	evm.utg6373.10;evm.utg6373.11;evm.utg6373.17;evm.utg6373.21;evm.utg6373.26;evm.utg6373.6	exact_python_fallback
dark_cluster_000569	evm.utg6373.10	evm.utg6373.11	6	evm.utg6373.10;evm.utg6373.11;evm.utg6373.17;evm.utg6373.21;evm.utg6373.26;evm.utg6373.6	exact_python_fallback
dark_cluster_000569	evm.utg6373.10	evm.utg6373.17	6	evm.utg6373.10;evm.utg6373.11;evm.utg6373.17;evm.utg6373.21;evm.utg6373.26;evm.utg6373.6	exact_python_fallback
dark_cluster_000569	evm.utg6373.10	evm.utg6373.21	6	evm.utg6373.10;evm.utg6373.11;evm.utg6373.17;evm.utg6373.21;evm.utg6373.26;evm.utg6373.6	exact_python_fallback
dark_cluster_000569	evm.utg6373.10	evm.utg6373.26	6	evm.utg6373.10;evm.utg6373.11;evm.utg6373.17;evm.utg6373.21;evm.utg6373.26;evm.utg6373.6	exact_python_fallback
dark_cluster_000569	evm.utg6373.10	evm.utg6373.6	6	evm.utg6373.10;evm.utg6373.11;evm.utg6373.17;evm.utg6373.21;evm.utg6373.26;evm.utg6373.6	exact_python_fallback
dark_cluster_000570	evm.utg338.26	evm.utg338.26	2	evm.utg338.26;evm.utg338.27	exact_python_fallback
dark_cluster_000570	evm.utg338.26	evm.utg338.27	2	evm.utg338.26;evm.utg338.27	exact_python_fallback
dark_cluster_000571	evm.utg1684.13	evm.utg1684.13	1	evm.utg1684.13	exact_python_fallback
dark_cluster_000572	evm.utg1623.35	evm.utg1623.35	1	evm.utg1623.35	exact_python_fallback
dark_cluster_000573	evm.utg1253.11	evm.utg1253.11	1	evm.utg1253.11	exact_python_fallback
dark_cluster_000574	evm.utg125.110	evm.utg125.110	1	evm.utg125.110	exact_python_fallback
dark_cluster_000575	evm.utg18633.2	evm.utg18633.2	1	evm.utg18633.2	exact_python_fallback
dark_cluster_000576	evm.utg2818.33	evm.utg2818.33	1	evm.utg2818.33	exact_python_fallback
dark_cluster_000577	evm.utg1073.3	evm.utg1073.3	2	evm.utg1073.3;evm.utg1073.5	exact_python_fallback
dark_cluster_000577	evm.utg1073.3	evm.utg1073.5	2	evm.utg1073.3;evm.utg1073.5	exact_python_fallback
dark_cluster_000578	evm.utg82.11	evm.utg82.11	5	evm.utg82.11;evm.utg82.12;evm.utg82.41;evm.utg82.5;evm.utg82.9	exact_python_fallback
dark_cluster_000578	evm.utg82.11	evm.utg82.12	5	evm.utg82.11;evm.utg82.12;evm.utg82.41;evm.utg82.5;evm.utg82.9	exact_python_fallback
dark_cluster_000578	evm.utg82.11	evm.utg82.41	5	evm.utg82.11;evm.utg82.12;evm.utg82.41;evm.utg82.5;evm.utg82.9	exact_python_fallback
dark_cluster_000578	evm.utg82.11	evm.utg82.5	5	evm.utg82.11;evm.utg82.12;evm.utg82.41;evm.utg82.5;evm.utg82.9	exact_python_fallback
dark_cluster_000578	evm.utg82.11	evm.utg82.9	5	evm.utg82.11;evm.utg82.12;evm.utg82.41;evm.utg82.5;evm.utg82.9	exact_python_fallback
dark_cluster_000579	evm.utg3201.54	evm.utg3201.54	1	evm.utg3201.54	exact_python_fallback
dark_cluster_000580	evm.utg9602.27	evm.utg9602.27	1	evm.utg9602.27	exact_python_fallback
dark_cluster_000581	evm.utg14.46	evm.utg14.46	1	evm.utg14.46	exact_python_fallback
dark_cluster_000582	evm.utg494.2	evm.utg494.2	1	evm.utg494.2	exact_python_fallback
dark_cluster_000583	evm.utg2371.47	evm.utg2371.47	1	evm.utg2371.47	exact_python_fallback
dark_cluster_000584	evm.utg14021.11	evm.utg14021.11	1	evm.utg14021.11	exact_python_fallback
dark_cluster_000585	evm.utg125.54	evm.utg125.54	1	evm.utg125.54	exact_python_fallback
dark_cluster_000586	evm.utg2379.27	evm.utg2379.27	1	evm.utg2379.27	exact_python_fallback
dark_cluster_000587	evm.utg1982.29	evm.utg1982.29	1	evm.utg1982.29	exact_python_fallback
dark_cluster_000588	evm.utg494.8	evm.utg494.8	1	evm.utg494.8	exact_python_fallback
dark_cluster_000589	evm.utg20076.1	evm.utg20076.1	3	evm.utg20076.1;evm.utg20076.13;evm.utg20076.16	exact_python_fallback
dark_cluster_000589	evm.utg20076.1	evm.utg20076.13	3	evm.utg20076.1;evm.utg20076.13;evm.utg20076.16	exact_python_fallback
dark_cluster_000589	evm.utg20076.1	evm.utg20076.16	3	evm.utg20076.1;evm.utg20076.13;evm.utg20076.16	exact_python_fallback
dark_cluster_000590	evm.utg1691.23	evm.utg1691.23	3	evm.utg1691.23;evm.utg1691.24;evm.utg1691.34	exact_python_fallback
dark_cluster_000590	evm.utg1691.23	evm.utg1691.24	3	evm.utg1691.23;evm.utg1691.24;evm.utg1691.34	exact_python_fallback
dark_cluster_000590	evm.utg1691.23	evm.utg1691.34	3	evm.utg1691.23;evm.utg1691.24;evm.utg1691.34	exact_python_fallback
dark_cluster_000591	evm.utg11341.5	evm.utg11341.5	1	evm.utg11341.5	exact_python_fallback
dark_cluster_000592	evm.utg695.15	evm.utg695.15	1	evm.utg695.15	exact_python_fallback
dark_cluster_000593	evm.utg43451.10	evm.utg43451.10	2	evm.utg43451.10;evm.utg43451.4	exact_python_fallback
dark_cluster_000593	evm.utg43451.10	evm.utg43451.4	2	evm.utg43451.10;evm.utg43451.4	exact_python_fallback
dark_cluster_000594	utg3409.equina_smart_1167581.mrna1	utg3409.equina_smart_1167581.mrna1	1	utg3409.equina_smart_1167581.mrna1	exact_python_fallback
dark_cluster_000595	utg55.equina_smart_1486858.mrna1	utg55.equina_smart_1486858.mrna1	1	utg55.equina_smart_1486858.mrna1	exact_python_fallback
dark_cluster_000596	evm.utg4695.76	evm.utg4695.76	1	evm.utg4695.76	exact_python_fallback
dark_cluster_000597	evm.utg4468.16	evm.utg4468.16	1	evm.utg4468.16	exact_python_fallback
dark_cluster_000598	evm.utg696.13	evm.utg696.13	1	evm.utg696.13	exact_python_fallback
dark_cluster_000599	evm.utg13510.2	evm.utg13510.2	1	evm.utg13510.2	exact_python_fallback
dark_cluster_000600	evm.utg1734.13	evm.utg1734.13	5	evm.utg1734.13;evm.utg1734.17;evm.utg1734.29;evm.utg1734.30;evm.utg1734.33	exact_python_fallback
dark_cluster_000600	evm.utg1734.13	evm.utg1734.17	5	evm.utg1734.13;evm.utg1734.17;evm.utg1734.29;evm.utg1734.30;evm.utg1734.33	exact_python_fallback
dark_cluster_000600	evm.utg1734.13	evm.utg1734.29	5	evm.utg1734.13;evm.utg1734.17;evm.utg1734.29;evm.utg1734.30;evm.utg1734.33	exact_python_fallback
dark_cluster_000600	evm.utg1734.13	evm.utg1734.30	5	evm.utg1734.13;evm.utg1734.17;evm.utg1734.29;evm.utg1734.30;evm.utg1734.33	exact_python_fallback
dark_cluster_000600	evm.utg1734.13	evm.utg1734.33	5	evm.utg1734.13;evm.utg1734.17;evm.utg1734.29;evm.utg1734.30;evm.utg1734.33	exact_python_fallback
dark_cluster_000601	evm.utg33128.2	evm.utg33128.2	1	evm.utg33128.2	exact_python_fallback
dark_cluster_000602	evm.utg33128.3	evm.utg33128.3	1	evm.utg33128.3	exact_python_fallback
dark_cluster_000603	utg9769.equina_smart_1482040.mrna2	utg9769.equina_smart_1482040.mrna2	1	utg9769.equina_smart_1482040.mrna2	exact_python_fallback
dark_cluster_000604	evm.utg2269.44	evm.utg2269.44	1	evm.utg2269.44	exact_python_fallback
dark_cluster_000605	evm.utg10963.2	evm.utg10963.2	2	evm.utg10963.2;evm.utg10963.6	exact_python_fallback
dark_cluster_000605	evm.utg10963.2	evm.utg10963.6	2	evm.utg10963.2;evm.utg10963.6	exact_python_fallback
dark_cluster_000606	evm.utg1569.2	evm.utg1569.2	1	evm.utg1569.2	exact_python_fallback
dark_cluster_000607	evm.utg695.7	evm.utg695.7	1	evm.utg695.7	exact_python_fallback
dark_cluster_000608	evm.utg858.6	evm.utg858.6	1	evm.utg858.6	exact_python_fallback
dark_cluster_000609	evm.utg1919.79	evm.utg1919.79	1	evm.utg1919.79	exact_python_fallback
dark_cluster_000610	evm.utg48.46	evm.utg48.46	2	evm.utg48.46;evm.utg48.62	exact_python_fallback
dark_cluster_000610	evm.utg48.46	evm.utg48.62	2	evm.utg48.46;evm.utg48.62	exact_python_fallback
dark_cluster_000611	evm.utg804.1	evm.utg804.1	1	evm.utg804.1	exact_python_fallback
dark_cluster_000612	evm.utg13496.2	evm.utg13496.2	1	evm.utg13496.2	exact_python_fallback
dark_cluster_000613	evm.utg178.66	evm.utg178.66	1	evm.utg178.66	exact_python_fallback
dark_cluster_000614	evm.utg1596.1	evm.utg1596.1	1	evm.utg1596.1	exact_python_fallback
dark_cluster_000615	evm.utg1525.5	evm.utg1525.5	1	evm.utg1525.5	exact_python_fallback
dark_cluster_000616	evm.utg3199.1	evm.utg3199.1	3	evm.utg3199.1;evm.utg3199.20;evm.utg3199.46	exact_python_fallback
dark_cluster_000616	evm.utg3199.1	evm.utg3199.20	3	evm.utg3199.1;evm.utg3199.20;evm.utg3199.46	exact_python_fallback
dark_cluster_000616	evm.utg3199.1	evm.utg3199.46	3	evm.utg3199.1;evm.utg3199.20;evm.utg3199.46	exact_python_fallback
dark_cluster_000617	evm.utg2849.2	evm.utg2849.2	1	evm.utg2849.2	exact_python_fallback
dark_cluster_000618	evm.utg1498.10	evm.utg1498.10	1	evm.utg1498.10	exact_python_fallback
dark_cluster_000619	evm.utg73.106	evm.utg73.106	1	evm.utg73.106	exact_python_fallback
dark_cluster_000620	evm.utg4695.48	evm.utg4695.48	1	evm.utg4695.48	exact_python_fallback
dark_cluster_000621	evm.utg1475.11	evm.utg1475.11	1	evm.utg1475.11	exact_python_fallback
dark_cluster_000622	evm.utg43115.16	evm.utg43115.16	1	evm.utg43115.16	exact_python_fallback
dark_cluster_000623	evm.utg1542.2	evm.utg1542.2	1	evm.utg1542.2	exact_python_fallback
dark_cluster_000624	evm.utg27299.1	evm.utg27299.1	1	evm.utg27299.1	exact_python_fallback
dark_cluster_000625	evm.utg456.70	evm.utg456.70	1	evm.utg456.70	exact_python_fallback
dark_cluster_000626	evm.utg30399.6	evm.utg30399.6	1	evm.utg30399.6	exact_python_fallback
dark_cluster_000627	evm.utg144.87	evm.utg144.87	1	evm.utg144.87	exact_python_fallback
dark_cluster_000628	evm.utg1278.46	evm.utg1278.46	3	evm.utg1278.46;evm.utg6092.1;evm.utg6092.27	exact_python_fallback
dark_cluster_000628	evm.utg1278.46	evm.utg6092.1	3	evm.utg1278.46;evm.utg6092.1;evm.utg6092.27	exact_python_fallback
dark_cluster_000628	evm.utg1278.46	evm.utg6092.27	3	evm.utg1278.46;evm.utg6092.1;evm.utg6092.27	exact_python_fallback
dark_cluster_000629	evm.utg103034.1	evm.utg103034.1	1	evm.utg103034.1	exact_python_fallback
dark_cluster_000630	evm.utg22559.8	evm.utg22559.8	1	evm.utg22559.8	exact_python_fallback
dark_cluster_000631	evm.utg39725.1	evm.utg39725.1	1	evm.utg39725.1	exact_python_fallback
dark_cluster_000632	evm.utg4130.11	evm.utg4130.11	1	evm.utg4130.11	exact_python_fallback
dark_cluster_000633	evm.utg420.141	evm.utg420.141	1	evm.utg420.141	exact_python_fallback
dark_cluster_000634	evm.utg1270.24	evm.utg1270.24	1	evm.utg1270.24	exact_python_fallback
dark_cluster_000635	evm.utg5294.3	evm.utg5294.3	1	evm.utg5294.3	exact_python_fallback
dark_cluster_000636	evm.utg1143.1	evm.utg1143.1	6	evm.utg1143.1;evm.utg1143.21;evm.utg1143.43;evm.utg1143.53;evm.utg1143.54;evm.utg1143.58	exact_python_fallback
dark_cluster_000636	evm.utg1143.1	evm.utg1143.21	6	evm.utg1143.1;evm.utg1143.21;evm.utg1143.43;evm.utg1143.53;evm.utg1143.54;evm.utg1143.58	exact_python_fallback
dark_cluster_000636	evm.utg1143.1	evm.utg1143.43	6	evm.utg1143.1;evm.utg1143.21;evm.utg1143.43;evm.utg1143.53;evm.utg1143.54;evm.utg1143.58	exact_python_fallback
dark_cluster_000636	evm.utg1143.1	evm.utg1143.53	6	evm.utg1143.1;evm.utg1143.21;evm.utg1143.43;evm.utg1143.53;evm.utg1143.54;evm.utg1143.58	exact_python_fallback
dark_cluster_000636	evm.utg1143.1	evm.utg1143.54	6	evm.utg1143.1;evm.utg1143.21;evm.utg1143.43;evm.utg1143.53;evm.utg1143.54;evm.utg1143.58	exact_python_fallback
dark_cluster_000636	evm.utg1143.1	evm.utg1143.58	6	evm.utg1143.1;evm.utg1143.21;evm.utg1143.43;evm.utg1143.53;evm.utg1143.54;evm.utg1143.58	exact_python_fallback
dark_cluster_000637	evm.utg125.80	evm.utg125.80	1	evm.utg125.80	exact_python_fallback
dark_cluster_000638	evm.utg8181.7	evm.utg8181.7	1	evm.utg8181.7	exact_python_fallback
dark_cluster_000639	evm.utg1249.13	evm.utg1249.13	1	evm.utg1249.13	exact_python_fallback
dark_cluster_000640	evm.utg1982.10	evm.utg1982.10	1	evm.utg1982.10	exact_python_fallback
dark_cluster_000641	evm.utg2698.1	evm.utg2698.1	1	evm.utg2698.1	exact_python_fallback
dark_cluster_000642	evm.utg4898.25	evm.utg4898.25	1	evm.utg4898.25	exact_python_fallback
dark_cluster_000643	evm.utg3178.1	evm.utg3178.1	1	evm.utg3178.1	exact_python_fallback
dark_cluster_000644	evm.utg14.41	evm.utg14.41	1	evm.utg14.41	exact_python_fallback
dark_cluster_000645	evm.utg12382.1	evm.utg12382.1	1	evm.utg12382.1	exact_python_fallback
dark_cluster_000646	utg1846.evm.utg750.32.mrna2	utg1846.evm.utg750.32.mrna2	1	utg1846.evm.utg750.32.mrna2	exact_python_fallback
dark_cluster_000647	evm.utg4613.44	evm.utg4613.44	1	evm.utg4613.44	exact_python_fallback
dark_cluster_000648	evm.utg9867.23	evm.utg9867.23	1	evm.utg9867.23	exact_python_fallback
dark_cluster_000649	evm.utg882.3	evm.utg882.3	1	evm.utg882.3	exact_python_fallback
dark_cluster_000650	evm.utg10470.30	evm.utg10470.30	1	evm.utg10470.30	exact_python_fallback
dark_cluster_000651	evm.utg1897.13	evm.utg1897.13	1	evm.utg1897.13	exact_python_fallback
dark_cluster_000652	evm.utg237.1	evm.utg237.1	2	evm.utg237.1;evm.utg237.15	exact_python_fallback
dark_cluster_000652	evm.utg237.1	evm.utg237.15	2	evm.utg237.1;evm.utg237.15	exact_python_fallback
dark_cluster_000653	evm.utg7909.1	evm.utg7909.1	1	evm.utg7909.1	exact_python_fallback
dark_cluster_000654	evm.utg5033.40	evm.utg5033.40	1	evm.utg5033.40	exact_python_fallback
dark_cluster_000655	evm.utg48808.11	evm.utg48808.11	1	evm.utg48808.11	exact_python_fallback
dark_cluster_000656	evm.utg431.17	evm.utg431.17	1	evm.utg431.17	exact_python_fallback
dark_cluster_000657	evm.utg19612.1	evm.utg19612.1	1	evm.utg19612.1	exact_python_fallback
dark_cluster_000658	evm.utg4901.19	evm.utg4901.19	1	evm.utg4901.19	exact_python_fallback
dark_cluster_000659	evm.utg648.14	evm.utg648.14	1	evm.utg648.14	exact_python_fallback
dark_cluster_000660	evm.utg1022.6	evm.utg1022.6	1	evm.utg1022.6	exact_python_fallback
dark_cluster_000661	evm.utg54229.1	evm.utg54229.1	1	evm.utg54229.1	exact_python_fallback
dark_cluster_000662	evm.utg2600.3	evm.utg2600.3	1	evm.utg2600.3	exact_python_fallback
dark_cluster_000663	evm.utg1936.5	evm.utg1936.5	1	evm.utg1936.5	exact_python_fallback
dark_cluster_000664	evm.utg2599.4	evm.utg2599.4	1	evm.utg2599.4	exact_python_fallback
dark_cluster_000665	evm.utg53173.5	evm.utg53173.5	1	evm.utg53173.5	exact_python_fallback
dark_cluster_000666	evm.utg3197.32	evm.utg3197.32	1	evm.utg3197.32	exact_python_fallback
dark_cluster_000667	evm.utg4351.1	evm.utg4351.1	1	evm.utg4351.1	exact_python_fallback
dark_cluster_000668	evm.utg6949.20	evm.utg6949.20	1	evm.utg6949.20	exact_python_fallback
dark_cluster_000669	evm.utg911.57	evm.utg911.57	1	evm.utg911.57	exact_python_fallback
dark_cluster_000670	evm.utg48.63	evm.utg48.63	1	evm.utg48.63	exact_python_fallback
dark_cluster_000671	evm.utg13091.13	evm.utg13091.13	1	evm.utg13091.13	exact_python_fallback
dark_cluster_000672	evm.utg7548.1	evm.utg7548.1	1	evm.utg7548.1	exact_python_fallback
dark_cluster_000673	evm.utg2269.40	evm.utg2269.40	1	evm.utg2269.40	exact_python_fallback
dark_cluster_000674	evm.utg11599.1	evm.utg11599.1	1	evm.utg11599.1	exact_python_fallback
dark_cluster_000675	evm.utg2814.1	evm.utg2814.1	1	evm.utg2814.1	exact_python_fallback
dark_cluster_000676	evm.utg896.40	evm.utg896.40	1	evm.utg896.40	exact_python_fallback
dark_cluster_000677	evm.utg498.17	evm.utg498.17	1	evm.utg498.17	exact_python_fallback
dark_cluster_000678	evm.utg1290.1	evm.utg1290.1	2	evm.utg1290.1;evm.utg1290.21	exact_python_fallback
dark_cluster_000678	evm.utg1290.1	evm.utg1290.21	2	evm.utg1290.1;evm.utg1290.21	exact_python_fallback
dark_cluster_000679	evm.utg23189.11	evm.utg23189.11	1	evm.utg23189.11	exact_python_fallback
dark_cluster_000680	evm.utg7343.1	evm.utg7343.1	1	evm.utg7343.1	exact_python_fallback
dark_cluster_000681	evm.utg861.68	evm.utg861.68	1	evm.utg861.68	exact_python_fallback
dark_cluster_000682	evm.utg3329.36	evm.utg3329.36	1	evm.utg3329.36	exact_python_fallback
dark_cluster_000683	evm.utg74575.3	evm.utg74575.3	1	evm.utg74575.3	exact_python_fallback
dark_cluster_000684	evm.utg505.60	evm.utg505.60	1	evm.utg505.60	exact_python_fallback
dark_cluster_000685	evm.utg2757.82	evm.utg2757.82	1	evm.utg2757.82	exact_python_fallback
dark_cluster_000686	utg6401.equina_smart_1851009.mrna1	utg6401.equina_smart_1851009.mrna1	1	utg6401.equina_smart_1851009.mrna1	exact_python_fallback
dark_cluster_000687	evm.utg1846.96	evm.utg1846.96	1	evm.utg1846.96	exact_python_fallback
dark_cluster_000688	utg3906.evm.utg23857.5.mrna2	utg3906.evm.utg23857.5.mrna2	1	utg3906.evm.utg23857.5.mrna2	exact_python_fallback
dark_cluster_000689	evm.utg31.25	evm.utg31.25	1	evm.utg31.25	exact_python_fallback
dark_cluster_000690	evm.utg2123.14	evm.utg2123.14	1	evm.utg2123.14	exact_python_fallback
dark_cluster_000691	evm.utg5950.64	evm.utg5950.64	1	evm.utg5950.64	exact_python_fallback
dark_cluster_000692	evm.utg1265.1	evm.utg1265.1	1	evm.utg1265.1	exact_python_fallback
dark_cluster_000693	evm.utg4898.14	evm.utg4898.14	1	evm.utg4898.14	exact_python_fallback
dark_cluster_000694	evm.utg1995.7	evm.utg1995.7	1	evm.utg1995.7	exact_python_fallback
dark_cluster_000695	evm.utg2817.33	evm.utg2817.33	1	evm.utg2817.33	exact_python_fallback
dark_cluster_000696	evm.utg334.51	evm.utg334.51	1	evm.utg334.51	exact_python_fallback
dark_cluster_000697	utg13474.equina_smart_1524574.mrna11	utg13474.equina_smart_1524574.mrna11	7	utg13474.equina_smart_1524574.mrna11;utg2682.equina_smart_1524574.mrna5;utg302.equina_smart_1524574.mrna1;utg3022.equina_smart_1524574.mrna4;utg418.equina_smart_1524574.mrna9;utg512.equina_smart_1524574.mrna2;utg62.equina_smart_1524574.mrna12	exact_python_fallback
dark_cluster_000697	utg13474.equina_smart_1524574.mrna11	utg2682.equina_smart_1524574.mrna5	7	utg13474.equina_smart_1524574.mrna11;utg2682.equina_smart_1524574.mrna5;utg302.equina_smart_1524574.mrna1;utg3022.equina_smart_1524574.mrna4;utg418.equina_smart_1524574.mrna9;utg512.equina_smart_1524574.mrna2;utg62.equina_smart_1524574.mrna12	exact_python_fallback
