# BUSCO version is: 5.3.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
411515at33208	Complete	evm.utg107.31	388.1	264	https://v10-1.orthodb.org/?query=411515at33208	Protein prenyltransferase, alpha subunit
411664at33208	Complete	evm.utg1919.19	225.3	231	https://v10-1.orthodb.org/?query=411664at33208	Fanconi anemia complex, subunit FancL, WD-repeat containing domain
411755at33208	Duplicated	evm.utg1663.7	436.5	386	https://v10-1.orthodb.org/?query=411755at33208	coiled-coil domain-containing protein 47
411755at33208	Duplicated	evm.utg4576.44	435.7	384	https://v10-1.orthodb.org/?query=411755at33208	coiled-coil domain-containing protein 47
412370at33208	Complete	evm.utg1285.31	135.8	140	https://v10-1.orthodb.org/?query=412370at33208	NADP-dependent oxidoreductase domain
412542at33208	Duplicated	evm.utg19866.10	367.6	229	https://v10-1.orthodb.org/?query=412542at33208	Exosome complex component, N-terminal domain
412542at33208	Duplicated	evm.utg19866.10.1.5c22ecad	320.0	181	https://v10-1.orthodb.org/?query=412542at33208	Exosome complex component, N-terminal domain
412930at33208	Duplicated	evm.utg4455.34	341.4	335	https://v10-1.orthodb.org/?query=412930at33208	DnaJ domain
412930at33208	Duplicated	evm.utg405.82	339.7	332	https://v10-1.orthodb.org/?query=412930at33208	DnaJ domain
413334at33208	Duplicated	evm.utg5080.3	345.0	280	https://v10-1.orthodb.org/?query=413334at33208	Elongator complex protein 4
413334at33208	Duplicated	evm.utg344.2	343.4	262	https://v10-1.orthodb.org/?query=413334at33208	Elongator complex protein 4
414001at33208	Complete	evm.utg101.101	468.0	274	https://v10-1.orthodb.org/?query=414001at33208	Translation initiation factor 2, alpha subunit
414571at33208	Duplicated	evm.utg30988.3	407.6	235	https://v10-1.orthodb.org/?query=414571at33208	GPI-anchor transamidase
414571at33208	Duplicated	evm.utg30988.3.1.5c22eec8	395.2	218	https://v10-1.orthodb.org/?query=414571at33208	GPI-anchor transamidase
414571at33208	Duplicated	evm.utg30988.3.3.5c22eec8	360.0	186	https://v10-1.orthodb.org/?query=414571at33208	GPI-anchor transamidase
414579at33208	Complete	evm.utg73.56	359.0	269	https://v10-1.orthodb.org/?query=414579at33208	WD40 repeat
414603at33208	Complete	evm.utg577.40	396.9	478	https://v10-1.orthodb.org/?query=414603at33208	Mediator complex, subunit Med17
415618at33208	Complete	evm.utg101.84	219.2	177	https://v10-1.orthodb.org/?query=415618at33208	required for meiotic nuclear division protein 1 homolog
416175at33208	Duplicated	evm.utg5815.5	373.7	265	https://v10-1.orthodb.org/?query=416175at33208	Scavenger mRNA decapping enzyme DcpS/DCS2
416175at33208	Duplicated	evm.utg858.16	367.2	265	https://v10-1.orthodb.org/?query=416175at33208	Scavenger mRNA decapping enzyme DcpS/DCS2
418979at33208	Complete	evm.utg190.39	223.2	150	https://v10-1.orthodb.org/?query=418979at33208	Cysteine dioxygenase type I
419502at33208	Duplicated	evm.utg7289.9	324.5	218	https://v10-1.orthodb.org/?query=419502at33208	Methyltransferase domain 25
419502at33208	Duplicated	evm.utg1463.36	322.4	218	https://v10-1.orthodb.org/?query=419502at33208	Methyltransferase domain 25
419914at33208	Complete	evm.utg55.122	367.1	335	https://v10-1.orthodb.org/?query=419914at33208	WD40 repeat
421396at33208	Complete	evm.utg1565.27	376.5	239	https://v10-1.orthodb.org/?query=421396at33208	S-formylglutathione hydrolase
421685at33208	Duplicated	evm.utg219.72	173.4	203	https://v10-1.orthodb.org/?query=421685at33208	ECSIT
421685at33208	Duplicated	evm.utg622.64	171.9	203	https://v10-1.orthodb.org/?query=421685at33208	ECSIT
421732at33208	Duplicated	evm.utg55.153	201.2	316	https://v10-1.orthodb.org/?query=421732at33208	Dynactin subunit 2
421732at33208	Duplicated	evm.utg1648.27	186.4	305	https://v10-1.orthodb.org/?query=421732at33208	Dynactin subunit 2
422158at33208	Duplicated	evm.utg8.84	424.6	280	https://v10-1.orthodb.org/?query=422158at33208	Zinc finger, RING-type
422158at33208	Duplicated	evm.utg3365.41	424.6	280	https://v10-1.orthodb.org/?query=422158at33208	Zinc finger, RING-type
422751at33208	Complete	evm.utg861.31	535.3	347	https://v10-1.orthodb.org/?query=422751at33208	FAD dependent oxidoreductase
423799at33208	Complete	evm.utg2298.39	212.1	201	https://v10-1.orthodb.org/?query=423799at33208	Ribosomal protein L18e/L15P
423848at33208	Complete	evm.utg3536.12	242.6	231	https://v10-1.orthodb.org/?query=423848at33208	Protein N-terminal asparagine amidohydrolase
424392at33208	Duplicated	evm.utg7008.18	406.4	231	https://v10-1.orthodb.org/?query=424392at33208	DNA-directed RNA polymerase, insert domain
424392at33208	Duplicated	evm.utg372.24	405.8	231	https://v10-1.orthodb.org/?query=424392at33208	DNA-directed RNA polymerase, insert domain
424569at33208	Duplicated	evm.utg7145.57.1.5c22f381	246.9	158	https://v10-1.orthodb.org/?query=424569at33208	IST1 homolog isoform X1
424569at33208	Duplicated	evm.utg7145.57	246.6	158	https://v10-1.orthodb.org/?query=424569at33208	IST1 homolog isoform X1
424569at33208	Duplicated	evm.utg7145.57.2.5c22f381	246.6	158	https://v10-1.orthodb.org/?query=424569at33208	IST1 homolog isoform X1
424646at33208	Duplicated	evm.utg1272.12.1.5c278f8d	185.1	188	https://v10-1.orthodb.org/?query=424646at33208	peroxisomal membrane protein PEX14
424646at33208	Duplicated	evm.utg1272.12	183.8	187	https://v10-1.orthodb.org/?query=424646at33208	peroxisomal membrane protein PEX14
427349at33208	Duplicated	evm.utg27318.6	389.1	242	https://v10-1.orthodb.org/?query=427349at33208	Deoxyribose-phosphate aldolase
427349at33208	Duplicated	evm.utg4194.67	389.1	242	https://v10-1.orthodb.org/?query=427349at33208	Deoxyribose-phosphate aldolase
427789at33208	Duplicated	evm.utg16443.3	230.1	399	https://v10-1.orthodb.org/?query=427789at33208	Peptidase M16, C-terminal
427789at33208	Duplicated	evm.utg16443.3.2.5c22eb89	220.0	363	https://v10-1.orthodb.org/?query=427789at33208	Peptidase M16, C-terminal
427789at33208	Duplicated	evm.utg219.74	205.5	397	https://v10-1.orthodb.org/?query=427789at33208	Peptidase M16, C-terminal
427789at33208	Duplicated	evm.utg622.66	199.6	397	https://v10-1.orthodb.org/?query=427789at33208	Peptidase M16, C-terminal
428202at33208	Duplicated	evm.utg3013.36	567.5	354	https://v10-1.orthodb.org/?query=428202at33208	2-oxoacid dehydrogenase acyltransferase, catalytic domain
428202at33208	Duplicated	evm.utg7909.6	496.1	314	https://v10-1.orthodb.org/?query=428202at33208	2-oxoacid dehydrogenase acyltransferase, catalytic domain
428754at33208	Duplicated	evm.utg401.16	315.1	367	https://v10-1.orthodb.org/?query=428754at33208	protein AATF
428754at33208	Duplicated	evm.utg15164.41	298.4	385	https://v10-1.orthodb.org/?query=428754at33208	protein AATF
429011at33208	Duplicated	evm.utg2129.7	176.6	166	https://v10-1.orthodb.org/?query=429011at33208	DTW
429011at33208	Duplicated	evm.utg1051.89	175.7	166	https://v10-1.orthodb.org/?query=429011at33208	DTW
429274at33208	Complete	evm.utg107.36	250.5	213	https://v10-1.orthodb.org/?query=429274at33208	Replication termination factor 2
429751at33208	Duplicated	evm.utg924.58	296.6	390	https://v10-1.orthodb.org/?query=429751at33208	Pumilio RNA-binding repeat
429751at33208	Duplicated	evm.utg52.54	290.6	393	https://v10-1.orthodb.org/?query=429751at33208	Pumilio RNA-binding repeat
430701at33208	Complete	evm.utg2129.55	211.7	187	https://v10-1.orthodb.org/?query=430701at33208	Cyclin, N-terminal
432050at33208	Complete	evm.utg715.49	433.1	244	https://v10-1.orthodb.org/?query=432050at33208	Ribosomal protein L10P
432155at33208	Complete	evm.utg9285.19	222.2	168	https://v10-1.orthodb.org/?query=432155at33208	Metallo-beta-lactamase
432287at33208	Duplicated	evm.utg3201.19	163.3	250	https://v10-1.orthodb.org/?query=432287at33208	RAD17 checkpoint clamp loader component
432287at33208	Duplicated	evm.utg172.141	162.4	232	https://v10-1.orthodb.org/?query=432287at33208	RAD17 checkpoint clamp loader component
432287at33208	Duplicated	evm.utg172.141.2.5c22ebd1	162.2	232	https://v10-1.orthodb.org/?query=432287at33208	RAD17 checkpoint clamp loader component
432287at33208	Duplicated	evm.utg172.141.1.5c22ebd1	162.0	232	https://v10-1.orthodb.org/?query=432287at33208	RAD17 checkpoint clamp loader component
432522at33208	Complete	utg6821.equina_smart_1461415.mrna1	133.2	119	https://v10-1.orthodb.org/?query=432522at33208	Thioredoxin domain
433216at33208	Duplicated	evm.utg234.60	377.0	255	https://v10-1.orthodb.org/?query=433216at33208	WD40 repeat
433216at33208	Duplicated	evm.utg14.76	341.9	248	https://v10-1.orthodb.org/?query=433216at33208	WD40 repeat
433606at33208	Complete	evm.utg52.80	167.3	172	https://v10-1.orthodb.org/?query=433606at33208	F-box domain
434068at33208	Duplicated	evm.utg52.31	539.7	408	https://v10-1.orthodb.org/?query=434068at33208	Pre-mRNA-splicing factor 3
434068at33208	Duplicated	evm.utg924.36	535.0	407	https://v10-1.orthodb.org/?query=434068at33208	Pre-mRNA-splicing factor 3
434863at33208	Duplicated	evm.utg2411.7	348.6	244	https://v10-1.orthodb.org/?query=434863at33208	Ribosome production factor 2 homolog
434863at33208	Duplicated	evm.utg104.18	325.2	207	https://v10-1.orthodb.org/?query=434863at33208	Ribosome production factor 2 homolog
435253at33208	Duplicated	evm.utg3260.8	213.3	299	https://v10-1.orthodb.org/?query=435253at33208	WD40 repeat
435253at33208	Duplicated	evm.utg3283.17	211.0	316	https://v10-1.orthodb.org/?query=435253at33208	WD40 repeat
435678at33208	Duplicated	evm.utg607.21	365.2	341	https://v10-1.orthodb.org/?query=435678at33208	tRNA (guanine(10)-N2)-methyltransferase homolog
435678at33208	Duplicated	evm.utg607.21.1.5c22f2ae	312.0	306	https://v10-1.orthodb.org/?query=435678at33208	tRNA (guanine(10)-N2)-methyltransferase homolog
435921at33208	Complete	evm.utg729.20	179.2	107	https://v10-1.orthodb.org/?query=435921at33208	GNAT domain
435939at33208	Complete	evm.utg2246.97	197.5	165	https://v10-1.orthodb.org/?query=435939at33208	Enoyl-CoA hydratase/isomerase
436007at33208	Complete	evm.utg25318.1	620.3	409	https://v10-1.orthodb.org/?query=436007at33208	SUMO-activating enzyme subunit 2
436098at33208	Complete	evm.utg276.30	230.8	200	https://v10-1.orthodb.org/?query=436098at33208	Methyltransferase type 11
436539at33208	Duplicated	evm.utg1285.49.1.5c22e9f4	254.7	201	https://v10-1.orthodb.org/?query=436539at33208	Eukaryotic translation initiation factor 3 subunit G
436539at33208	Duplicated	evm.utg1285.49	254.7	201	https://v10-1.orthodb.org/?query=436539at33208	Eukaryotic translation initiation factor 3 subunit G
437653at33208	Complete	evm.utg73.68	165.4	136	https://v10-1.orthodb.org/?query=437653at33208	Ribosomal protein S2
438133at33208	Duplicated	evm.utg791.8	515.8	302	https://v10-1.orthodb.org/?query=438133at33208	60S ribosomal protein L4
438133at33208	Duplicated	evm.utg590.13	512.2	302	https://v10-1.orthodb.org/?query=438133at33208	60S ribosomal protein L4
438133at33208	Duplicated	evm.utg791.8.1.5c22f447	505.6	286	https://v10-1.orthodb.org/?query=438133at33208	60S ribosomal protein L4
438133at33208	Duplicated	evm.utg590.13.1.5c22f275	475.9	302	https://v10-1.orthodb.org/?query=438133at33208	60S ribosomal protein L4
438433at33208	Complete	evm.utg6293.3	367.5	201	https://v10-1.orthodb.org/?query=438433at33208	Proteasome subunit alpha type
438453at33208	Complete	evm.utg1696.8	438.6	262	https://v10-1.orthodb.org/?query=438453at33208	KRR1 small subunit processome component
439736at33208	Duplicated	evm.utg736.53	532.9	351	https://v10-1.orthodb.org/?query=439736at33208	WD40 repeat
439736at33208	Duplicated	evm.utg405.2	531.1	350	https://v10-1.orthodb.org/?query=439736at33208	WD40 repeat
440195at33208	Complete	evm.utg116.360	289.0	217	https://v10-1.orthodb.org/?query=440195at33208	DNA-directed RNA polymerase III subunit RPC6
440493at33208	Duplicated	evm.utg2428.4	298.3	285	https://v10-1.orthodb.org/?query=440493at33208	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
440493at33208	Duplicated	evm.utg1138.30	287.4	326	https://v10-1.orthodb.org/?query=440493at33208	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
441575at33208	Duplicated	evm.utg616.123	583.4	635	https://v10-1.orthodb.org/?query=441575at33208	dynein assembly factor 5, axonemal
441575at33208	Duplicated	evm.utg5689.10	505.2	596	https://v10-1.orthodb.org/?query=441575at33208	dynein assembly factor 5, axonemal
442169at33208	Complete	evm.utg411.108	266.3	193	https://v10-1.orthodb.org/?query=442169at33208	Zinc finger, double-stranded RNA binding
442203at33208	Complete	evm.utg2483.5	401.1	307	https://v10-1.orthodb.org/?query=442203at33208	Glycosyl transferase, family 1
442823at33208	Duplicated	evm.utg1497.8	370.6	328	https://v10-1.orthodb.org/?query=442823at33208	UBX domain
442823at33208	Duplicated	evm.utg4605.39	369.1	341	https://v10-1.orthodb.org/?query=442823at33208	UBX domain
443305at33208	Complete	evm.utg364.17	404.6	404	https://v10-1.orthodb.org/?query=443305at33208	Nucleoporin Nup85-like
443518at33208	Complete	evm.utg498.109	370.0	261	https://v10-1.orthodb.org/?query=443518at33208	Tetratricopeptide repeat
443659at33208	Duplicated	evm.utg693.66	153.0	132	https://v10-1.orthodb.org/?query=443659at33208	Ribosomal protein L22/L17
443659at33208	Duplicated	evm.utg243.70	152.9	132	https://v10-1.orthodb.org/?query=443659at33208	Ribosomal protein L22/L17
443928at33208	Fragmented	evm.utg1272.57	196.0	116	https://v10-1.orthodb.org/?query=443928at33208	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase
444160at33208	Duplicated	evm.utg4907.26.1.5c22f188	296.1	174	https://v10-1.orthodb.org/?query=444160at33208	tRNA (guanine-N(7)-)-methyltransferase
444160at33208	Duplicated	evm.utg4907.26	258.2	162	https://v10-1.orthodb.org/?query=444160at33208	tRNA (guanine-N(7)-)-methyltransferase
444231at33208	Complete	evm.utg498.91	166.9	126	https://v10-1.orthodb.org/?query=444231at33208	Lysine methyltransferase
445031at33208	Duplicated	evm.utg62.129	368.2	309	https://v10-1.orthodb.org/?query=445031at33208	DnaJ domain
445031at33208	Duplicated	evm.utg2017.39	367.3	309	https://v10-1.orthodb.org/?query=445031at33208	DnaJ domain
445034at33208	Missing
445091at33208	Duplicated	evm.utg152.56	229.1	298	https://v10-1.orthodb.org/?query=445091at33208	Ribosomal protein S23/S29, mitochondrial
445091at33208	Duplicated	evm.utg152.56.1.5c22eb15	229.1	298	https://v10-1.orthodb.org/?query=445091at33208	Ribosomal protein S23/S29, mitochondrial
445091at33208	Duplicated	evm.utg4501.9	210.3	262	https://v10-1.orthodb.org/?query=445091at33208	Ribosomal protein S23/S29, mitochondrial
446000at33208	Duplicated	evm.utg14.14	323.7	215	https://v10-1.orthodb.org/?query=446000at33208	Isoprenylcysteine carboxyl methyltransferase
446000at33208	Duplicated	evm.utg234.10	314.9	256	https://v10-1.orthodb.org/?query=446000at33208	Isoprenylcysteine carboxyl methyltransferase
446031at33208	Complete	evm.utg790.15	320.9	241	https://v10-1.orthodb.org/?query=446031at33208	Arrestin-like, N-terminal
447320at33208	Complete	evm.utg364.29	225.6	250	https://v10-1.orthodb.org/?query=447320at33208	WD40 repeat
447400at33208	Duplicated	evm.utg3365.26	146.4	149	https://v10-1.orthodb.org/?query=447400at33208	Cyclin Pas1/PHO80 domain containing 1
447400at33208	Duplicated	evm.utg8.70	145.9	147	https://v10-1.orthodb.org/?query=447400at33208	Cyclin Pas1/PHO80 domain containing 1
448196at33208	Duplicated	evm.utg320.43	371.6	219	https://v10-1.orthodb.org/?query=448196at33208	Ribosomal protein S8e/ribosomal biogenesis NSA2
448196at33208	Duplicated	evm.utg912.44	371.2	219	https://v10-1.orthodb.org/?query=448196at33208	Ribosomal protein S8e/ribosomal biogenesis NSA2
448514at33208	Complete	evm.utg1272.70	304.6	271	https://v10-1.orthodb.org/?query=448514at33208	WD40 repeat
449056at33208	Complete	evm.utg116.130	265.8	212	https://v10-1.orthodb.org/?query=449056at33208	CDK-activating kinase assembly factor MAT1
449139at33208	Duplicated	evm.utg6477.2	499.0	317	https://v10-1.orthodb.org/?query=449139at33208	WD40 repeat
449139at33208	Duplicated	evm.utg9313.39	454.7	270	https://v10-1.orthodb.org/?query=449139at33208	WD40 repeat
449189at33208	Duplicated	evm.utg512.62	615.7	404	https://v10-1.orthodb.org/?query=449189at33208	Eukaryotic translation initiation factor 3 subunit L
449189at33208	Duplicated	evm.utg47.5	612.9	402	https://v10-1.orthodb.org/?query=449189at33208	Eukaryotic translation initiation factor 3 subunit L
450643at33208	Duplicated	evm.utg5885.100	133.9	144	https://v10-1.orthodb.org/?query=450643at33208	BCP1 family
450643at33208	Duplicated	evm.utg107.55	131.0	201	https://v10-1.orthodb.org/?query=450643at33208	BCP1 family
450785at33208	Complete	evm.utg1694.60	125.7	116	https://v10-1.orthodb.org/?query=450785at33208	Ribosomal protein L3
451242at33208	Complete	evm.utg1972.94	211.6	205	https://v10-1.orthodb.org/?query=451242at33208	General transcription factor IIH subunit 3
451957at33208	Complete	evm.utg381.73	445.9	270	https://v10-1.orthodb.org/?query=451957at33208	ASH2 like histone lysine methyltransferase complex subunit
452208at33208	Duplicated	evm.utg262.46	260.4	191	https://v10-1.orthodb.org/?query=452208at33208	UNC-50
452208at33208	Duplicated	evm.utg338.30	259.3	191	https://v10-1.orthodb.org/?query=452208at33208	UNC-50
452208at33208	Duplicated	evm.utg338.30.1.5c22ef49	245.5	160	https://v10-1.orthodb.org/?query=452208at33208	UNC-50
452499at33208	Complete	evm.utg3872.16	309.8	247	https://v10-1.orthodb.org/?query=452499at33208	carnosine N-methyltransferase
452574at33208	Duplicated	evm.utg6851.13	459.2	378	https://v10-1.orthodb.org/?query=452574at33208	Mannosyltransferase
452574at33208	Duplicated	evm.utg225.72	413.0	302	https://v10-1.orthodb.org/?query=452574at33208	Mannosyltransferase
453049at33208	Complete	evm.utg750.76	365.3	419	https://v10-1.orthodb.org/?query=453049at33208	Sin1, middle CRIM domain
453052at33208	Duplicated	evm.utg435.1	414.5	333	https://v10-1.orthodb.org/?query=453052at33208	WD40 repeat
453052at33208	Duplicated	evm.utg7048.1	370.1	275	https://v10-1.orthodb.org/?query=453052at33208	WD40 repeat
453056at33208	Complete	evm.utg911.4	353.3	210	https://v10-1.orthodb.org/?query=453056at33208	COP9 signalosome complex subunit 3
453687at33208	Complete	evm.utg417.23	314.2	253	https://v10-1.orthodb.org/?query=453687at33208	Diphosphomevalonate decarboxylase
454911at33208	Complete	evm.utg8494.73	619.0	599	https://v10-1.orthodb.org/?query=454911at33208	Vacuolar protein sorting-associated protein 54, C-terminal
